Category,CategoryOfSequences_en,FXY1,Title_en,SubTitle_en,FXY2,ElementName_en,ElementDescription_en,Note_en,noteIDs,Status
07,Surface report sequences (land),D07083,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA III),,D02047,Direction of cloud drift,,,,Operational
07,Surface report sequences (land),D07083,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA III),,B08002,Vertical significance (surface observations),Set to missing (cancel),,,Operational
07,Surface report sequences (land),D07083,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA III),,D02048,Direction and elevation of cloud,,,,Operational
07,Surface report sequences (land),D07083,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA III),,D02037,"State of ground, snow depth, ground minimum temperature",,,,Operational
07,Surface report sequences (land),D07083,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA III),,B12122,Ground minimum temperature of the preceding night,,,,Operational
07,Surface report sequences (land),D07083,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA III),,D02043,"Basic synoptic ""period"" data",,,,Operational
07,Surface report sequences (land),D07083,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA III),,D02044,Evaporation data,,,,Operational
07,Surface report sequences (land),D07083,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA III),,R01002,Replicate 1 descriptor 2 times,,,,Operational
07,Surface report sequences (land),D07083,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA III),,D02045,Radiation data (from 1 hour and 24-hour period),,,,Operational
07,Surface report sequences (land),D07083,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA III),,D02046,Temperature change,,,,Operational
07,Surface report sequences (land),D07084,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV),,D01090,"Surface station identification; time, horizontal and vertical coordinates",,,,Operational
07,Surface report sequences (land),D07084,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV),,D02031,Pressure information,,,,Operational
07,Surface report sequences (land),D07084,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV),,D02035,"Basic synoptic ""instantaneous"" data",,,,Operational
07,Surface report sequences (land),D07084,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV),,D02036,Clouds with bases below station level,,,,Operational
07,Surface report sequences (land),D07084,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV),,D02047,Direction of cloud drift,,,,Operational
07,Surface report sequences (land),D07084,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV),,B08002,Vertical significance (surface observations),Set to missing (cancel),,,Operational
07,Surface report sequences (land),D07084,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV),,D02048,Direction and elevation of cloud,,,,Operational
07,Surface report sequences (land),D07084,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV),,D02037,"State of ground, snow depth, ground minimum temperature",,,,Operational
07,Surface report sequences (land),D07084,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV),,B20055,State of sky in the tropics,,,,Operational
07,Surface report sequences (land),D07084,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV),,R01000,Delayed replication of 1 descriptor,,,,Operational
07,Surface report sequences (land),D07084,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV),,C05001,Character insertion,Character field of 1 character,,,Operational
07,Surface report sequences (land),D07084,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV),,D02043,"Basic synoptic ""period"" data",,,,Operational
07,Surface report sequences (land),D07084,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV),,D02044,Evaporation data,,,,Operational
07,Surface report sequences (land),D07084,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV),,R01002,Replicate 1 descriptor 2 times,,,,Operational
07,Surface report sequences (land),D07084,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV),,D02045,Radiation data (from 1 hour and 24-hour period),,,,Operational
07,Surface report sequences (land),D07084,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA IV),,D02046,Temperature change,,,,Operational
07,Surface report sequences (land),D07086,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA VI),,D01090,"Surface station identification; time, horizontal and vertical coordinates",,,,Operational
07,Surface report sequences (land),D07086,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA VI),,D02031,Pressure information,,,,Operational
07,Surface report sequences (land),D07086,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA VI),,D02035,"Basic synoptic ""instantaneous"" data",,,,Operational
07,Surface report sequences (land),D07086,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA VI),,D02036,Clouds with bases below station level,,,,Operational
07,Surface report sequences (land),D07086,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA VI),,B08002,Vertical significance (surface observations),Set to missing (cancel),,,Operational
07,Surface report sequences (land),D07086,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA VI),,D02037,"State of ground, snow depth, ground minimum temperature",,,,Operational
07,Surface report sequences (land),D07086,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA VI),,D02066,Dangerous weather phenomena,,,,Operational
07,Surface report sequences (land),D07086,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA VI),,D02043,"Basic synoptic ""period"" data",,,,Operational
07,Surface report sequences (land),D07086,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA VI),,D02044,Evaporation data,,,,Operational
07,Surface report sequences (land),D07086,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA VI),,R01002,Replicate 1 descriptor 2 times,,,,Operational
07,Surface report sequences (land),D07086,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA VI),,D02045,Radiation data (from 1 hour and 24-hour period),,,,Operational
07,Surface report sequences (land),D07087,"(""Instantaneous"" parameters of sequence D 07 089)","Surface station identification, time, horizontal and vertical coordinates",D01001,WMO block and station number,IIiii,,,Operational
07,Surface report sequences (land),D07087,"(""Instantaneous"" parameters of sequence D 07 089)","Surface station identification, time, horizontal and vertical coordinates",B02001,Type of station,ix,,,Operational
07,Surface report sequences (land),D07087,"(""Instantaneous"" parameters of sequence D 07 089)","Surface station identification, time, horizontal and vertical coordinates",D01011,"Year, month, day",YY,,,Operational
07,Surface report sequences (land),D07087,"(""Instantaneous"" parameters of sequence D 07 089)","Surface station identification, time, horizontal and vertical coordinates",D01012,"Hour, minute","GG, gg",,,Operational
07,Surface report sequences (land),D07087,"(""Instantaneous"" parameters of sequence D 07 089)","Surface station identification, time, horizontal and vertical coordinates",D01023,Latitude/longitude (coarse accuracy),,,,Operational
07,Surface report sequences (land),D07087,"(""Instantaneous"" parameters of sequence D 07 089)","Surface station identification, time, horizontal and vertical coordinates",B07030,Height of station ground above mean sea level,,,,Operational
07,Surface report sequences (land),D07087,"(""Instantaneous"" parameters of sequence D 07 089)","Surface station identification, time, horizontal and vertical coordinates",B07031,Height of barometer above mean sea level,,,,Operational
07,Surface report sequences (land),D07087,"(""Instantaneous"" parameters of sequence D 07 089)",Pressure data,D02001,Pressure and 3-hour pressure change,"PoPoPoPo, PPPP, ppp, a",,,Operational
07,Surface report sequences (land),D07087,"(""Instantaneous"" parameters of sequence D 07 089)",Pressure data,B10062,24-hour pressure change,p24p24p24,,,Operational
07,Surface report sequences (land),D07087,"(""Instantaneous"" parameters of sequence D 07 089)",Pressure data,B07004,Pressure,"Standard level a3 = 925, 850, 700, ..hPa | Set to missing for lowland stations",,,Operational
07,Surface report sequences (land),D07087,"(""Instantaneous"" parameters of sequence D 07 089)",Pressure data,B10009,Geopotential height,Standard level hhh | Set to missing for lowland stations,,,Operational
07,Surface report sequences (land),D07087,"(""Instantaneous"" parameters of sequence D 07 089)",Temperature and humidity,B07032,Height of sensor above local ground (or deck of marine platform),Temperature measurement,,,Operational
07,Surface report sequences (land),D07087,"(""Instantaneous"" parameters of sequence D 07 089)",Temperature and humidity,B12101,Temperature/air temperature,snTTT | Scale: 2,,,Operational
07,Surface report sequences (land),D07087,"(""Instantaneous"" parameters of sequence D 07 089)",Temperature and humidity,B12103,Dewpoint temperature,snTdTdTd | Scale: 2,,,Operational
07,Surface report sequences (land),D07087,"(""Instantaneous"" parameters of sequence D 07 089)",Temperature and humidity,B13003,Relative humidity,,,,Operational
07,Surface report sequences (land),D07087,"(""Instantaneous"" parameters of sequence D 07 089)",Temperature and humidity,B07032,Height of sensor above local ground (or deck of marine platform),Set to missing (cancel),,,Operational
07,Surface report sequences (land),D07087,"(""Instantaneous"" parameters of sequence D 07 089)",Visibility,B20001,Horizontal visibility,VV,,,Operational
07,Surface report sequences (land),D07087,"(""Instantaneous"" parameters of sequence D 07 089)",Cloud data,D02004,General cloud information,"Cloud cover (total) N: If N = 9, then B 20 010 = 113, if N = /, then B 20 010 = missing | Vertical significance: If CL are observed, then B 08 002 = 7 | Low cloud: If CL are not observed and CM are observed, then B 08 002 = 8 | Middle cloud: If only CH are observed, B 08 002 = 0, if N = 9, then B 08 002 = 5, if N = 0, then B 08 002 = 62, if N = /, then B 08 002 = missing | Cloud amount (of low or middle clouds) Nh: If N = 0, then B 20 011 = 0, if N = 9, then B 20 011 = 9, if N = /, then B 20 011 = missing | Height of base of cloud h: If N = 0 or /, then B 20 013 = missing | Cloud type (low clouds) CL: B 20 012 = CL + 30, if N = 0, then B 20 012 = 30, if N = 9 or /, then B 20 012 = 62 | Cloud type (middle clouds) CM: B 20 012 = CM + 20, if N = 0, then B 20 012 = 20, if N = 9 or / or CM = /, then B 20 012 = 61 | Cloud type (high clouds) CH: B 20 012 = CH + 10, if N = 0, then B 20 012 = 10, if N = 9 or / or CH = /, then B 20 012 = 60",,,Operational
07,Surface report sequences (land),D07087,"(""Instantaneous"" parameters of sequence D 07 089)",Cloud data,R01000,Delayed replication of 1 descriptor,,,,Operational
07,Surface report sequences (land),D07087,"(""Instantaneous"" parameters of sequence D 07 089)",Cloud data,D02005,Cloud layer,"Vertical significance: In any Cb layer, B 08 002 = 4, else in the first replication, if N = 9, then B 08 002 = 5, if N = /, then B 08 002 = missing, else B 08 002 = 1, in the other replications B 08 002 = 2, 3, 4 | Cloud amount Ns: In the first replication, if N = /, then B 20 011 = missing, else B 20 011 = Ns, in the other replications B 20 011 = Ns | Cloud type C: If N = 9 or /, then B 20 012 = missing, else B 20 012 = C | Height of base of cloud hshs",,,Operational
07,Surface report sequences (land),D07088,"(""Period"" parameters of sequence 3 07 089)",Present and past weather,B20003,Present weather,ww,,,Operational
07,Surface report sequences (land),D07088,"(""Period"" parameters of sequence 3 07 089)",Present and past weather,B04024,Time period or displacement,"= -6 at 00, 06, 12, 18 UTC, = -3 at 03, 09,15, 21 UTC",,,Operational
07,Surface report sequences (land),D07088,"(""Period"" parameters of sequence 3 07 089)",Present and past weather,B20004,Past weather (1),W1,,,Operational
07,Surface report sequences (land),D07088,"(""Period"" parameters of sequence 3 07 089)",Present and past weather,B20005,Past weather (2),W2,,,Operational
07,Surface report sequences (land),D07088,"(""Period"" parameters of sequence 3 07 089)",Evaporation,B04024,Time period or displacement,= -24 (hours),,,Operational
07,Surface report sequences (land),D07088,"(""Period"" parameters of sequence 3 07 089)",Evaporation,B02004,Type of instrumentation for evaporation measurement or type of crop for which evapotranspiration is reported,iE,,,Operational
07,Surface report sequences (land),D07088,"(""Period"" parameters of sequence 3 07 089)",Evaporation,B13033,Evaporation/evapotranspiration,EEE,,,Operational
07,Surface report sequences (land),D07088,"(""Period"" parameters of sequence 3 07 089)",Sunshine,R02002,Replicate 2 descriptors 2 times,,,,Operational
07,Surface report sequences (land),D07088,"(""Period"" parameters of sequence 3 07 089)",Sunshine,B04024,Time period or displacement,"= -24 (hours) in the first replication, = -1 (hour) in the second replication",,,Operational
07,Surface report sequences (land),D07088,"(""Period"" parameters of sequence 3 07 089)",Sunshine,B14031,Total sunshine,"SSS in the first replication, SS in the second replication",,,Operational
07,Surface report sequences (land),D07088,"(""Period"" parameters of sequence 3 07 089)",Precipitation,R02002,Replicate 2 descriptors 2 times,,,,Operational
07,Surface report sequences (land),D07088,"(""Period"" parameters of sequence 3 07 089)",Precipitation,B04024,Time period or displacement,tR,,,Operational
07,Surface report sequences (land),D07088,"(""Period"" parameters of sequence 3 07 089)",Precipitation,B13011,Total precipitation/total water equivalent,"RRR | = 0 No precipitation, = -0.1 Trace",,,Operational
07,Surface report sequences (land),D07088,"(""Period"" parameters of sequence 3 07 089)",Extreme temperatures,B07032,Height of sensor above local ground (or deck of marine platform),Temperature measurement,,,Operational
07,Surface report sequences (land),D07088,"(""Period"" parameters of sequence 3 07 089)",Extreme temperatures,B04024,Time period or displacement,= -12 (hours),,,Operational
07,Surface report sequences (land),D07088,"(""Period"" parameters of sequence 3 07 089)",Extreme temperatures,B12111,"Maximum temperature, at height and over period specified",snTxTxTx,,,Operational
07,Surface report sequences (land),D07088,"(""Period"" parameters of sequence 3 07 089)",Extreme temperatures,B04024,Time period or displacement,= -12 (hours),,,Operational
07,Surface report sequences (land),D07088,"(""Period"" parameters of sequence 3 07 089)",Extreme temperatures,B12112,"Minimum temperature, at height and over period specified",snTnTnTn,,,Operational
07,Surface report sequences (land),D07088,"(""Period"" parameters of sequence 3 07 089)",Wind data,B07032,Height of sensor above local ground (or deck of marine platform),Wind measurement,,,Operational
07,Surface report sequences (land),D07088,"(""Period"" parameters of sequence 3 07 089)",Wind data,B02002,Type of instrumentation for wind measurement,iw,,,Operational
07,Surface report sequences (land),D07088,"(""Period"" parameters of sequence 3 07 089)",Wind data,B08021,Time significance,= 2 Time averaged,,,Operational
07,Surface report sequences (land),D07088,"(""Period"" parameters of sequence 3 07 089)",Wind data,B04025,Time period or displacement,"= -10 (minutes) or number of minutes after a significant change of wind, if any",,,Operational
07,Surface report sequences (land),D07088,"(""Period"" parameters of sequence 3 07 089)",Wind data,B11001,Wind direction,"dd | If dd = 00 Calm or dd = 99 Variable, 0 11 001 = 0",,,Operational
07,Surface report sequences (land),D07088,"(""Period"" parameters of sequence 3 07 089)",Wind data,B11002,Wind speed,ff,,,Operational
07,Surface report sequences (land),D07088,"(""Period"" parameters of sequence 3 07 089)",Wind data,B08021,Time significance,Set to missing (cancel),,,Operational
07,Surface report sequences (land),D07089,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data manually encoded in CREX),,D07087,"""Instantaneous"" parameters of sequence 3 07 089",,,,Operational
07,Surface report sequences (land),D07089,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data manually encoded in CREX),,D07088,"""Period"" parameters of sequence 3 07 089",,,,Operational
07,Surface report sequences (land),D07090,(Sequence for representation of synoptic reports from a mobile land station suitable for SYNOP MOBIL data),,D01092,"Mobile surface station identification, date/time, horizontal and vertical coordinates",,,,Operational
07,Surface report sequences (land),D07090,(Sequence for representation of synoptic reports from a mobile land station suitable for SYNOP MOBIL data),,D02031,Pressure information,,,,Operational
07,Surface report sequences (land),D07090,(Sequence for representation of synoptic reports from a mobile land station suitable for SYNOP MOBIL data),,D02035,"Basic synoptic ""instantaneous"" data",,,,Operational
07,Surface report sequences (land),D07090,(Sequence for representation of synoptic reports from a mobile land station suitable for SYNOP MOBIL data),,D02036,Clouds with bases below station level,,,,Operational
07,Surface report sequences (land),D07090,(Sequence for representation of synoptic reports from a mobile land station suitable for SYNOP MOBIL data),,D02047,Direction of cloud drift,,,,Operational
07,Surface report sequences (land),D07090,(Sequence for representation of synoptic reports from a mobile land station suitable for SYNOP MOBIL data),,B08002,Vertical significance (surface observations),,,,Operational
07,Surface report sequences (land),D07090,(Sequence for representation of synoptic reports from a mobile land station suitable for SYNOP MOBIL data),,D02048,Direction and elevation of cloud,,,,Operational
07,Surface report sequences (land),D07090,(Sequence for representation of synoptic reports from a mobile land station suitable for SYNOP MOBIL data),,D02037,"State of ground, snow depth, ground minimum temperature",,,,Operational
07,Surface report sequences (land),D07090,(Sequence for representation of synoptic reports from a mobile land station suitable for SYNOP MOBIL data),,D02043,"Basic synoptic ""period"" data",,,,Operational
07,Surface report sequences (land),D07090,(Sequence for representation of synoptic reports from a mobile land station suitable for SYNOP MOBIL data),,D02044,Evaporation data,,,,Operational
07,Surface report sequences (land),D07090,(Sequence for representation of synoptic reports from a mobile land station suitable for SYNOP MOBIL data),,R01002,Replicate 1 descriptor 2 times,,,,Operational
07,Surface report sequences (land),D07090,(Sequence for representation of synoptic reports from a mobile land station suitable for SYNOP MOBIL data),,D02045,Radiation data (from 1 hour and 24-hour period),,,,Operational
07,Surface report sequences (land),D07090,(Sequence for representation of synoptic reports from a mobile land station suitable for SYNOP MOBIL data),,D02046,Temperature change,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,D01089,National station identification,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,D01090,"Surface station identification; time, horizontal and vertical coordinates",,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,B08010,Surface qualifier (temperature data),,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,D01091,Surface station instrumentation,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,D02001,Pressure and 3-hour pressure change,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,B07004,Pressure,Standard level,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,B10009,Geopotential height,Standard level,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,D02072,Temperature and humidity data,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,R03000,Delayed replication of 3 descriptors,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,R01005,Replicate 1 descriptor 5 times,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,D07063,Depth below land surface and soil temperature,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,B07061,Depth below land surface,Set to missing (cancel),,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,R01000,Delayed replication of 1 descriptor,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,D02069,Visibility data,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,B07032,Height of sensor above local ground (or deck of marine platform),Set to missing (cancel),,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,B07033,Height of sensor above water surface,Set to missing (cancel),,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,R05000,Delayed replication of 5 descriptors,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,B20031,Ice deposit (thickness),,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,B20032,Rate of ice accretion (estimated),,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,B02038,Method of water temperature and/or salinity measurement,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,B22043,Sea/water temperature,Scale: 2,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,D02021,Waves,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,R01000,Delayed replication of 1 descriptor,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,D02078,State of ground and snow depth measurement,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,R01000,Delayed replication of 1 descriptor,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,D02073,Cloud data,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,R01000,Delayed replication of 1 descriptor,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,D02074,Present and past weather,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,R01000,Delayed replication of 1 descriptor,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,D02175,"Intensity of precipitation, size of precipitation element",,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,R02000,Delayed replication of 2 descriptors,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,B04025,Time period or displacement,= -10 (minutes),,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,D02076,"Precipitation, obscuration and other phenomena",,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,D02071,Wind data from one-hour period,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,D02077,Extreme temperature data,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,B07033,Height of sensor above water surface,Set to missing (cancel),,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,R01000,Delayed replication of 1 descriptor,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,D02079,Precipitation measurement,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,B07032,Height of sensor above local ground (or deck of marine platform),Set to missing (cancel),,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,R01000,Delayed replication of 1 descriptor,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,D02080,Evaporation measurement,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,R01000,Delayed replication of 1 descriptor,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,D02081,Total sunshine data,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,R01000,Delayed replication of 1 descriptor,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,D02082,Radiation data,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,R02000,Delayed replication of 2 descriptors,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,B04025,Time period or displacement,= -10 (minutes),,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,B13059,Number of flashes (thunderstorm),,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,R01000,Delayed replication of 1 descriptor,,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,D02083,"First-order statistics of P, W, T, U data",,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,B33005,Quality information (AWS data),,,,Operational
07,Surface report sequences (land),D07091,(CREX template for surface observations from one-hour period with national and WMO station identification),,B33006,Internal measurement status information (AWS),,,,Operational
07,Surface report sequences (land),D07096,(Sequence for representation of SYNOP with supplementary information on one-hour observations),,D01090,"Surface station identification; time, horizontal and vertical coordinates",,,,Operational
07,Surface report sequences (land),D07096,(Sequence for representation of SYNOP with supplementary information on one-hour observations),,D01089,National station identification,,,,Operational
07,Surface report sequences (land),D07096,(Sequence for representation of SYNOP with supplementary information on one-hour observations),,B08010,Surface qualifier (temperature data),,,,Operational
07,Surface report sequences (land),D07096,(Sequence for representation of SYNOP with supplementary information on one-hour observations),,D01091,Surface station instrumentation,,,,Operational
07,Surface report sequences (land),D07096,(Sequence for representation of SYNOP with supplementary information on one-hour observations),,D02084,"""Instantaneous"" data of sequence 3 07 096",,,,Operational
07,Surface report sequences (land),D07096,(Sequence for representation of SYNOP with supplementary information on one-hour observations),,D02085,"""Period"" data of sequence 3 07 096",,,,Operational
07,Surface report sequences (land),D07096,(Sequence for representation of SYNOP with supplementary information on one-hour observations),,B33005,Quality information (AWS data),,,,Operational
07,Surface report sequences (land),D07096,(Sequence for representation of SYNOP with supplementary information on one-hour observations),,B33006,Internal measurement status information (AWS),,,,Operational
07,Surface report sequences (land),D07101,(Snow observation),,D01089,National station identification,,,,Operational
07,Surface report sequences (land),D07101,(Snow observation),,B01019,Long station or site name,,,,Operational
07,Surface report sequences (land),D07101,(Snow observation),,B02001,Type of station,,,,Operational
07,Surface report sequences (land),D07101,(Snow observation),,D01011,"Year, month, day",,,,Operational
07,Surface report sequences (land),D07101,(Snow observation),,D01012,"Hour, minute",,,,Operational
07,Surface report sequences (land),D07101,(Snow observation),,D01021,Latitude/longitude (high accuracy),,,,Operational
07,Surface report sequences (land),D07101,(Snow observation),,B07030,Height of station ground above mean sea level,,,,Operational
07,Surface report sequences (land),D07101,(Snow observation),,B07032,Height of sensor above local ground (or deck of marine platform),,,,Operational
07,Surface report sequences (land),D07101,(Snow observation),,B12101,Temperature/air temperature,,,,Operational
07,Surface report sequences (land),D07101,(Snow observation),,B07032,Height of sensor above local ground (or deck of marine platform),,,,Operational
07,Surface report sequences (land),D07101,(Snow observation),,B02177,Method of snow depth measurement,,,,Operational
07,Surface report sequences (land),D07101,(Snow observation),,B20062,State of the ground (with or without snow),,,,Operational
07,Surface report sequences (land),D07101,(Snow observation),,B13013,Total snow depth,,,,Operational
07,Surface report sequences (land),D07103,"(Snow observation, snow density, snow water equivalent)",,D01150,WIGOS identifier,,,,Operational
07,Surface report sequences (land),D07103,"(Snow observation, snow density, snow water equivalent)",,D07101,Snow observation,,,,Operational
07,Surface report sequences (land),D07103,"(Snow observation, snow density, snow water equivalent)",,B13117,Snow density (liquid water content),,,,Operational
07,Surface report sequences (land),D07103,"(Snow observation, snow density, snow water equivalent)",,B03028,Method of snow water equivalent measurement,,,,Operational
07,Surface report sequences (land),D07103,"(Snow observation, snow density, snow water equivalent)",,B13163,Snow water equivalent,,,,Operational
07,Surface report sequences (land),D07182,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II),,D01090,"Surface station identification, time, horizontal and vertical coordinates",,,,Operational
