Category,CategoryOfSequences_es,FXY1,Title_es,,FXY2,ElementName_es,ElementDescription_es,Note_es,noteIDs,Status
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,007033,Altura del sensor sobre la superficie del agua,Fijar en faltante (anular),,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,302041,Datos de temperatura extrema,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,106000,Repetición diferida de 6 descriptores,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,007032,Altura del sensor sobre el suelo local (o la cubierta de la plataforma marina),,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,002175,Método de medición de la precipitación,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,002178,Método de medición del contenido líquido de la precipitación,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,102005,Repetir 2 descriptores 5 veces,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,004024,Período o desplazamiento de tiempo,"= -1 en la primera repetición, = -3, -6, -12 y -24 horas en las demás repeticiones",,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,013011,Precipitación total/equivalente total en agua,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,007032,Altura del sensor sobre el suelo local (o la cubierta de la plataforma marina),Fijar en faltante (anular),,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,103000,Repetición diferida de 3 descriptores,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,002185,Método de medición de la evaporación,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,101002,Repetir 1 descriptor 2 veces,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,302044,Datos de evaporación,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,102000,Repetición diferida de 2 descriptores,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,101002,Repetir 1 descriptor 2 veces,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,302039,Datos de insolación (de 1 hora a períodos de 24 horas),,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,102000,Repetición diferida de 2 descriptores,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,101002,Repetir 1 descriptor 2 veces,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,302045,Datos de radiación (de 1 hora a períodos de 24 horas),,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,101000,Repetición diferida de 1 descriptor,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,031000,Factor de repetición diferida del descriptor,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,302046,Cambio de temperatura,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),"Estadísticas de primer orden de los datos P, W, T, U",101000,Repetición diferida de 1 descriptor,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),"Estadísticas de primer orden de los datos P, W, T, U",031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),"Estadísticas de primer orden de los datos P, W, T, U",302083,"Estadísticas de primer orden de los datos P, W, T, U",,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302089,(Información sobre langostas),,020101,Nombre de la langosta (acrídido),Ln,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302089,(Información sobre langostas),,020102,Color de la langosta (adulta),Lc,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302089,(Información sobre langostas),,020103,Fase de desarrollo de las langostas,Ld,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302089,(Información sobre langostas),,020104,Estado de organización del enjambre o banda de langostas,Lg,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302089,(Información sobre langostas),,020105,Tamaño del enjambre o banda de langostas y duración del paso del enjambre,sL,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302089,(Información sobre langostas),,020106,Densidad de población de las langostas,dL,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302089,(Información sobre langostas),,020107,Dirección de movimiento del enjambre de langostas,DL,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302089,(Información sobre langostas),,020108,Extensión de la vegetación,ve,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302090,"(Temperatura del mar/agua, gran precisión)",,002038,Método de medición de la temperatura y/o la salinidad del agua,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302090,"(Temperatura del mar/agua, gran precisión)",,007063,Profundidad por debajo de la superficie del mar/ agua (cm),Medición de la temperatura en la superficie del mar,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302090,"(Temperatura del mar/agua, gran precisión)",,022045,Temperatura del mar/agua,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302091,(Secuencia para la representación de observaciones meteorológicas complementarias),,020001,Visibilidad horizontal,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302091,(Secuencia para la representación de observaciones meteorológicas complementarias),,004024,Período o desplazamiento de tiempo,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302091,(Secuencia para la representación de observaciones meteorológicas complementarias),,013011,Precipitación total/equivalente total en agua,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302092,(Elementos de datos VOSClim),,011104,"Rumbo verdadero de la aeronave, buque u otra plataforma móvil",Rumbo verdadero del buque,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302092,(Elementos de datos VOSClim),,001012,Dirección del movimiento de la plataforma de observación móvil,Ruta del buque sobre el suelo,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302092,(Elementos de datos VOSClim),,001013,Velocidad del movimiento de la plataforma de observación móvil,Velocidad del buque sobre el suelo,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302092,(Elementos de datos VOSClim),,010038,Altura máxima de carga en cubierta sobre la línea de carga de verano,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302092,(Elementos de datos VOSClim),,010039,Desviación del nivel de referencia (línea de carga máxima de verano) a partir del nivel del mar real,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302092,(Elementos de datos VOSClim),,011007,Dirección relativa del viento (en grados de desviación respecto a la proa),,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302092,(Elementos de datos VOSClim),,011008,Velocidad relativa del viento,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,007032,Altura del sensor sobre el suelo local (o la cubierta de la plataforma marina),,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,007033,Altura del sensor sobre la superficie del agua,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,303099,Metadatos comunes a los sensores de,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,012101,Temperatura/temperatura del aire,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,103000,Repetición diferida de 3 descriptores,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,031000,Factor de repetición ligeramente diferida del descriptor,"Fijar en 0 si no hay cambios respecto de los valores anteriores, en 1 si hay cambios",,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,007032,Altura del sensor sobre el suelo local (o la cubierta de la plataforma marina),,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,007033,Altura del sensor sobre la superficie del agua,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,303099,Metadatos comunes a los sensores de temperatura/humedad,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,002039,Método de medición de la temperatura con termómetro de bulbo húmedo,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,002097,Tipo de sensor de humedad,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,003024,Coeficiente psicrométrico,Fijar en faltante si el tipo de sensor de humedad no es psicrométrico,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,003021,Calefacción del higrómetro,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,012102,Temperatura de bulbo húmedo,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,012103,Temperatura del punto de rocío,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,013003,Humedad relativa,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,007032,Altura del sensor sobre el suelo local (o la cubierta de la plataforma marina),Fijar en faltante (anular),,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,007033,Altura del sensor sobre la superficie del agua,Fijar en faltante (anular),,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,303099,Metadatos comunes a los sensores de temperatura/humedad,Fijar en faltante todos los elementos de la secuencia (anular),,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,002039,Método de medición de la temperatura con termómetro de bulbo húmedo,Fijar en faltante (anular),,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,002097,Tipo de sensor de humedad,Fijar en faltante (anular),,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,003021,Calefacción del higrómetro,Fijar en faltante (anular),,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,003024,Coeficiente psicrométrico,Fijar en faltante (anular),,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302175,"(Intensidad de la precipitación, tamaño del elemento de precipitación)",,008021,Significación temporal,,,,
02,Secuencias meteorológicas comunes a los datos de superficie,302175,"(Intensidad de la precipitación, tamaño del elemento de precipitación)",,004025,Período o desplazamiento de tiempo,,,,
02,Secuencias meteorológicas comunes a los datos de superficie,302175,"(Intensidad de la precipitación, tamaño del elemento de precipitación)",,013155,Intensidad de la precipitación (gran exactitud),,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302175,"(Intensidad de la precipitación, tamaño del elemento de precipitación)",,013058,Tamaño del elemento de precipitación,,,,Operational
02,Secuencias meteorológicas comunes a los datos de superficie,302175,"(Intensidad de la precipitación, tamaño del elemento de precipitación)",,008021,Significación temporal,,,,Operational
