Id,Category,CategoryOfSequences_es,FXY1,Title_es,,FXY2,ElementName_es,ElementDescription_es,Note_es,noteIDs,Status
bufr4/3/02/079/5/013011,02,Secuencias meteorológicas comunes a los datos de superficie,302079,(Medición de la precipitación),,013011,Precipitación total/equivalente total en agua,,,,Operational
bufr4/3/02/080/1/002185,02,Secuencias meteorológicas comunes a los datos de superficie,302080,(Medición de la evaporación),,002185,Método de medición de la evaporación,,,,Operational
bufr4/3/02/080/2/004025,02,Secuencias meteorológicas comunes a los datos de superficie,302080,(Medición de la evaporación),,004025,Período o desplazamiento de tiempo,,,,Operational
bufr4/3/02/080/3/013033,02,Secuencias meteorológicas comunes a los datos de superficie,302080,(Medición de la evaporación),,013033,Evaporación/evapotranspiración,,,,Operational
bufr4/3/02/081/1/004025,02,Secuencias meteorológicas comunes a los datos de superficie,302081,(Datos de insolación total),,004025,Período o desplazamiento de tiempo,,,,Operational
bufr4/3/02/081/2/014031,02,Secuencias meteorológicas comunes a los datos de superficie,302081,(Datos de insolación total),,014031,Insolación total,,,,Operational
bufr4/3/02/082/1/004025,02,Secuencias meteorológicas comunes a los datos de superficie,302082,(Datos de radiación),,004025,Período o desplazamiento de tiempo,,,,Operational
bufr4/3/02/082/2/014002,02,Secuencias meteorológicas comunes a los datos de superficie,302082,(Datos de radiación),,014002,"Radiación de onda larga, integrada en un período determinado",,,,Operational
bufr4/3/02/082/3/014004,02,Secuencias meteorológicas comunes a los datos de superficie,302082,(Datos de radiación),,014004,"Radiación de onda corta, integrada en un período determinado",,,,Operational
bufr4/3/02/082/4/014016,02,Secuencias meteorológicas comunes a los datos de superficie,302082,(Datos de radiación),,014016,"Radiación neta, integrada en un período determinado",,,,Operational
bufr4/3/02/082/5/014028,02,Secuencias meteorológicas comunes a los datos de superficie,302082,(Datos de radiación),,014028,"Radiación solar global (gran precisión), integrada en un período determinado",,,,Operational
bufr4/3/02/082/6/014029,02,Secuencias meteorológicas comunes a los datos de superficie,302082,(Datos de radiación),,014029,"Radiación solar difusa (gran precisión), integrada en un período determinado",,,,Operational
bufr4/3/02/082/7/014030,02,Secuencias meteorológicas comunes a los datos de superficie,302082,(Datos de radiación),,014030,"Radiación solar directa (gran precisión), integrada en un período determinado",,,,Operational
bufr4/3/02/083/1/004025,02,Secuencias meteorológicas comunes a los datos de superficie,302083,"(Datos de estadísticas de primer orden de datos P, W, T, U)",,004025,Período o desplazamiento de tiempo,,,,Operational
bufr4/3/02/083/2/008023,02,Secuencias meteorológicas comunes a los datos de superficie,302083,"(Datos de estadísticas de primer orden de datos P, W, T, U)",,008023,Estadísticas de primer orden,,,,Operational
bufr4/3/02/083/3/010004,02,Secuencias meteorológicas comunes a los datos de superficie,302083,"(Datos de estadísticas de primer orden de datos P, W, T, U)",,010004,Presión,,,,Operational
bufr4/3/02/083/4/011001,02,Secuencias meteorológicas comunes a los datos de superficie,302083,"(Datos de estadísticas de primer orden de datos P, W, T, U)",,011001,Dirección del viento,,,,Operational
bufr4/3/02/083/5/011002,02,Secuencias meteorológicas comunes a los datos de superficie,302083,"(Datos de estadísticas de primer orden de datos P, W, T, U)",,011002,Velocidad del viento,,,,Operational
bufr4/3/02/083/6/012101,02,Secuencias meteorológicas comunes a los datos de superficie,302083,"(Datos de estadísticas de primer orden de datos P, W, T, U)",,012101,Temperatura/temperatura del aire,Escala: 2,,,Operational
bufr4/3/02/083/7/013003,02,Secuencias meteorológicas comunes a los datos de superficie,302083,"(Datos de estadísticas de primer orden de datos P, W, T, U)",,013003,Humedad relativa,,,,Operational
bufr4/3/02/083/8/008023,02,Secuencias meteorológicas comunes a los datos de superficie,302083,"(Datos de estadísticas de primer orden de datos P, W, T, U)",,008023,Estadísticas de primer orden,Fijar en faltante,,,Operational
bufr4/3/02/084/1/302031,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,302031,Información sobre la presión,,,,Operational
bufr4/3/02/084/2/302072,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,302072,Datos de temperatura y humedad,,,,Operational
bufr4/3/02/084/3/103000,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,103000,Repetición diferida de 3 descriptores,,,,Operational
bufr4/3/02/084/4/031000,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,031000,Factor de repetición diferida del descriptor,,,,Operational
bufr4/3/02/084/5/101005,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,101005,Repetir 1 descriptor 5 veces,,,,Operational
bufr4/3/02/084/6/307063,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,307063,Profundidad por debajo de la superficie terrestre y temperatura del suelo,,,,Operational
bufr4/3/02/084/7/007061,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,007061,Profundidad por debajo de la superficie terrestre,Fijar en faltante,,,Operational
bufr4/3/02/084/8/101000,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,101000,Repetición diferida de 1 descriptor,,,,Operational
bufr4/3/02/084/9/031000,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
bufr4/3/02/084/10/302069,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,302069,Datos de visibilidad,,,,Operational
bufr4/3/02/084/11/007032,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,007032,Altura del sensor sobre el suelo local (o la cubierta de la plataforma marina),Fijar en faltante (anular),,,Operational
bufr4/3/02/084/12/007033,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,007033,Altura del sensor sobre la superficie del agua,Fijar en faltante (anular),,,Operational
bufr4/3/02/084/13/105000,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,105000,Repetición diferida de 5 descriptores,,,,Operational
bufr4/3/02/084/14/031000,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
bufr4/3/02/084/15/020031,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,020031,Depósito de hielo (espesor),,,,Operational
bufr4/3/02/084/16/020032,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,020032,Velocidad de acumulación del hielo (estimada),,,,Operational
bufr4/3/02/084/17/002038,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,002038,Método de medición de la temperatura y/o la salinidad del agua,,,,Operational
bufr4/3/02/084/18/022043,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,022043,Temperatura del mar/agua,Escala: 2,,,Operational
bufr4/3/02/084/19/302021,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,302021,Olas,,,,Operational
bufr4/3/02/084/20/101000,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,101000,Repetición diferida de 1 descriptor,,,,Operational
bufr4/3/02/084/21/031000,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,031000,Factor de repetición diferida del descriptor,,,,Operational
bufr4/3/02/084/22/302078,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,302078,Medición del estado del suelo y del espesor de la nieve,,,,Operational
bufr4/3/02/084/23/012113,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,012113,Temperatura mínima del suelo en las 12 horas anteriores,Escala: 2,,,Operational
bufr4/3/02/084/24/101000,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,101000,Repetición diferida de 1 descriptor,,,,Operational
bufr4/3/02/084/25/031000,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
bufr4/3/02/084/26/302004,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,302004,Información general sobre nubes,,,,Operational
bufr4/3/02/084/27/105000,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,105000,Repetición diferida de 5 descriptores,,,,Operational
bufr4/3/02/084/28/031001,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,031001,Factor de repetición ligeramente diferida del descriptor,,,,Operational
bufr4/3/02/084/29/008002,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,008002,Significación vertical (observaciones en superficie),,,,Operational
bufr4/3/02/084/30/020011,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,020011,Nubosidad,,,,Operational
bufr4/3/02/084/31/020012,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,020012,Tipo de nubes,,,,Operational
bufr4/3/02/084/32/033041,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,033041,Atributo del valor siguiente,,,,Operational
bufr4/3/02/084/33/020013,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,020013,Altura de la base de las nubes,,,,Operational
bufr4/3/02/084/34/302036,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,302036,Nubes con bases por debajo del nivel de la estación,,,,Operational
bufr4/3/02/084/35/101000,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,101000,Repetición diferida de 1 descriptor,,,,Operational
bufr4/3/02/084/36/031000,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
bufr4/3/02/084/37/302047,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,302047,Dirección de deriva de las nubes,,,,Operational
bufr4/3/02/084/38/008002,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,008002,Significación vertical (observaciones en superficie),Fijar en faltante (anular),,,Operational
bufr4/3/02/084/39/101000,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,101000,Repetición diferida de 1 descriptor,,,,Operational
bufr4/3/02/084/40/031000,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
bufr4/3/02/084/41/302048,02,Secuencias meteorológicas comunes a los datos de superficie,302084,(Datos “instantáneos” de la secuencia 3 07 096),,302048,Dirección y elevación de las nubes,,,,Operational
bufr4/3/02/085/1/105000,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,105000,Repetición diferida de 5 descriptores,,,,Operational
bufr4/3/02/085/2/031000,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
bufr4/3/02/085/3/020003,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,020003,Tiempo presente,,,,Operational
bufr4/3/02/085/4/103002,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,103002,Repetir 3 descriptores 2 veces,,,,Operational
bufr4/3/02/085/5/004024,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,004024,Período o desplazamiento de tiempo,"= -1 hora en la primera repetición, = -x horas en la segunda repetición, donde x corresponde al período de tiempo de W1W2 en el informe SYNOP",,,Operational
bufr4/3/02/085/6/020004,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,020004,Tiempo pasado (1),,,,Operational
bufr4/3/02/085/7/020005,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,020005,Tiempo pasado (2),,,,Operational
bufr4/3/02/085/8/101000,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,101000,Repetición diferida de 1 descriptor,,,,Operational
bufr4/3/02/085/9/031000,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
bufr4/3/02/085/10/302175,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,302175,"Intensidad de la precipitación, tamaño del elemento de precipitación",,,,Operational
bufr4/3/02/085/11/102000,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,102000,Repetición diferida de 2 descriptores,,,,Operational
bufr4/3/02/085/12/031000,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
bufr4/3/02/085/13/004025,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,004025,Período o desplazamiento de tiempo,#NAME?,,,Operational
bufr4/3/02/085/14/302076,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,302076,"Precipitación, oscurecimiento y otros fenómenos",,,,Operational
bufr4/3/02/085/15/102000,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,102000,Repetición diferida de 2 descriptores,,,,Operational
bufr4/3/02/085/16/031000,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
bufr4/3/02/085/17/004025,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,004025,Período o desplazamiento de tiempo,#NAME?,,,Operational
bufr4/3/02/085/18/013059,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,013059,Número de relámpagos (tormenta),,,,Operational
bufr4/3/02/085/19/007032,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,007032,Altura del sensor sobre el suelo local (o la cubierta de la plataforma marina),,,,Operational
bufr4/3/02/085/20/007033,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,007033,Altura del sensor sobre la superficie del agua,,,,Operational
bufr4/3/02/085/21/008021,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,008021,Significación temporal,= 2 promediada en el tiempo,,,Operational
bufr4/3/02/085/22/004025,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,004025,Período o desplazamiento de tiempo,"tiempo= - 10 minutos, o número de minutos tras un cambio significativo de viento",,,Operational
bufr4/3/02/085/23/011001,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,011001,Dirección del viento,,,,Operational
bufr4/3/02/085/24/011002,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,011002,Velocidad del viento,,,,Operational
bufr4/3/02/085/25/008021,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,008021,Significación temporal,Fijar en faltante,,,Operational
bufr4/3/02/085/26/103003,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,103003,Repetir 3 descriptores 3 veces,,,,Operational
bufr4/3/02/085/27/004025,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,004025,Período o desplazamiento de tiempo,Véase la columna de la izquierda,,,Operational
bufr4/3/02/085/28/011043,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,011043,Dirección de las ráfagas máximas de viento,,,,Operational
bufr4/3/02/085/29/011041,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,011041,Velocidad de las ráfagas máximas de viento,,,,Operational
bufr4/3/02/085/30/004025,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,004025,Período o desplazamiento de tiempo,#NAME?,,,Operational
bufr4/3/02/085/31/011016,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,011016,Dirección sinistrorsa extrema de un viento variable,,,,Operational
bufr4/3/02/085/32/011017,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,011017,Dirección dextrorsa extrema de un viento variable,,,,Operational
bufr4/3/02/085/33/302077,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,302077,Datos de temperatura extrema,,,,Operational
bufr4/3/02/085/34/007033,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,007033,Altura del sensor sobre la superficie del agua,Fijar en faltante (anular),,,Operational
bufr4/3/02/085/35/302041,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,302041,Datos de temperatura extrema,,,,Operational
bufr4/3/02/085/36/106000,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,106000,Repetición diferida de 6 descriptores,,,,Operational
bufr4/3/02/085/37/031000,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
bufr4/3/02/085/38/007032,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,007032,Altura del sensor sobre el suelo local (o la cubierta de la plataforma marina),,,,Operational
bufr4/3/02/085/39/002175,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,002175,Método de medición de la precipitación,,,,Operational
bufr4/3/02/085/40/002178,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,002178,Método de medición del contenido líquido de la precipitación,,,,Operational
bufr4/3/02/085/41/102005,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,102005,Repetir 2 descriptores 5 veces,,,,Operational
bufr4/3/02/085/42/004024,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,004024,Período o desplazamiento de tiempo,"= -1 en la primera repetición, = -3, -6, -12 y -24 horas en las demás repeticiones",,,Operational
bufr4/3/02/085/43/013011,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,013011,Precipitación total/equivalente total en agua,,,,Operational
bufr4/3/02/085/44/007032,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,007032,Altura del sensor sobre el suelo local (o la cubierta de la plataforma marina),Fijar en faltante (anular),,,Operational
bufr4/3/02/085/45/103000,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,103000,Repetición diferida de 3 descriptores,,,,Operational
bufr4/3/02/085/46/031000,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
bufr4/3/02/085/47/002185,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,002185,Método de medición de la evaporación,,,,Operational
bufr4/3/02/085/48/101002,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,101002,Repetir 1 descriptor 2 veces,,,,Operational
bufr4/3/02/085/49/302044,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,302044,Datos de evaporación,,,,Operational
bufr4/3/02/085/50/102000,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,102000,Repetición diferida de 2 descriptores,,,,Operational
bufr4/3/02/085/51/031000,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
bufr4/3/02/085/52/101002,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,101002,Repetir 1 descriptor 2 veces,,,,Operational
bufr4/3/02/085/53/302039,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,302039,Datos de insolación (de 1 hora a períodos de 24 horas),,,,Operational
bufr4/3/02/085/54/102000,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,102000,Repetición diferida de 2 descriptores,,,,Operational
bufr4/3/02/085/55/031000,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
bufr4/3/02/085/56/101002,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,101002,Repetir 1 descriptor 2 veces,,,,Operational
bufr4/3/02/085/57/302045,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,302045,Datos de radiación (de 1 hora a períodos de 24 horas),,,,Operational
bufr4/3/02/085/58/101000,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,101000,Repetición diferida de 1 descriptor,,,,Operational
bufr4/3/02/085/59/031000,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,031000,Factor de repetición diferida del descriptor,,,,Operational
bufr4/3/02/085/60/302046,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),,302046,Cambio de temperatura,,,,Operational
bufr4/3/02/085/61/101000,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),"Estadísticas de primer orden de los datos P, W, T, U",101000,Repetición diferida de 1 descriptor,,,,Operational
bufr4/3/02/085/62/031000,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),"Estadísticas de primer orden de los datos P, W, T, U",031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
bufr4/3/02/085/63/302083,02,Secuencias meteorológicas comunes a los datos de superficie,302085,(Dato “de período” de la secuencia 3 07 096),"Estadísticas de primer orden de los datos P, W, T, U",302083,"Estadísticas de primer orden de los datos P, W, T, U",,,,Operational
bufr4/3/02/089/1/020101,02,Secuencias meteorológicas comunes a los datos de superficie,302089,(Información sobre langostas),,020101,Nombre de la langosta (acrídido),Ln,,,Operational
bufr4/3/02/089/2/020102,02,Secuencias meteorológicas comunes a los datos de superficie,302089,(Información sobre langostas),,020102,Color de la langosta (adulta),Lc,,,Operational
bufr4/3/02/089/3/020103,02,Secuencias meteorológicas comunes a los datos de superficie,302089,(Información sobre langostas),,020103,Fase de desarrollo de las langostas,Ld,,,Operational
bufr4/3/02/089/4/020104,02,Secuencias meteorológicas comunes a los datos de superficie,302089,(Información sobre langostas),,020104,Estado de organización del enjambre o banda de langostas,Lg,,,Operational
bufr4/3/02/089/5/020105,02,Secuencias meteorológicas comunes a los datos de superficie,302089,(Información sobre langostas),,020105,Tamaño del enjambre o banda de langostas y duración del paso del enjambre,sL,,,Operational
bufr4/3/02/089/6/020106,02,Secuencias meteorológicas comunes a los datos de superficie,302089,(Información sobre langostas),,020106,Densidad de población de las langostas,dL,,,Operational
bufr4/3/02/089/7/020107,02,Secuencias meteorológicas comunes a los datos de superficie,302089,(Información sobre langostas),,020107,Dirección de movimiento del enjambre de langostas,DL,,,Operational
bufr4/3/02/089/8/020108,02,Secuencias meteorológicas comunes a los datos de superficie,302089,(Información sobre langostas),,020108,Extensión de la vegetación,ve,,,Operational
bufr4/3/02/090/1/002038,02,Secuencias meteorológicas comunes a los datos de superficie,302090,"(Temperatura del mar/agua, gran precisión)",,002038,Método de medición de la temperatura y/o la salinidad del agua,,,,Operational
bufr4/3/02/090/2/007063,02,Secuencias meteorológicas comunes a los datos de superficie,302090,"(Temperatura del mar/agua, gran precisión)",,007063,Profundidad por debajo de la superficie del mar/ agua (cm),Medición de la temperatura en la superficie del mar,,,Operational
bufr4/3/02/090/3/022045,02,Secuencias meteorológicas comunes a los datos de superficie,302090,"(Temperatura del mar/agua, gran precisión)",,022045,Temperatura del mar/agua,,,,Operational
bufr4/3/02/091/1/020001,02,Secuencias meteorológicas comunes a los datos de superficie,302091,(Secuencia para la representación de observaciones meteorológicas complementarias),,020001,Visibilidad horizontal,,,,Operational
bufr4/3/02/091/2/004024,02,Secuencias meteorológicas comunes a los datos de superficie,302091,(Secuencia para la representación de observaciones meteorológicas complementarias),,004024,Período o desplazamiento de tiempo,,,,Operational
bufr4/3/02/091/3/013011,02,Secuencias meteorológicas comunes a los datos de superficie,302091,(Secuencia para la representación de observaciones meteorológicas complementarias),,013011,Precipitación total/equivalente total en agua,,,,Operational
bufr4/3/02/092/1/011104,02,Secuencias meteorológicas comunes a los datos de superficie,302092,(Elementos de datos VOSClim),,011104,"Rumbo verdadero de la aeronave, buque u otra plataforma móvil",Rumbo verdadero del buque,,,Operational
bufr4/3/02/092/2/001012,02,Secuencias meteorológicas comunes a los datos de superficie,302092,(Elementos de datos VOSClim),,001012,Dirección del movimiento de la plataforma de observación móvil,Ruta del buque sobre el suelo,,,Operational
bufr4/3/02/092/3/001013,02,Secuencias meteorológicas comunes a los datos de superficie,302092,(Elementos de datos VOSClim),,001013,Velocidad del movimiento de la plataforma de observación móvil,Velocidad del buque sobre el suelo,,,Operational
bufr4/3/02/092/4/010038,02,Secuencias meteorológicas comunes a los datos de superficie,302092,(Elementos de datos VOSClim),,010038,Altura máxima de carga en cubierta sobre la línea de carga de verano,,,,Operational
bufr4/3/02/092/5/010039,02,Secuencias meteorológicas comunes a los datos de superficie,302092,(Elementos de datos VOSClim),,010039,Desviación del nivel de referencia (línea de carga máxima de verano) a partir del nivel del mar real,,,,Operational
bufr4/3/02/092/6/011007,02,Secuencias meteorológicas comunes a los datos de superficie,302092,(Elementos de datos VOSClim),,011007,Dirección relativa del viento (en grados de desviación respecto a la proa),,,,Operational
bufr4/3/02/092/7/011008,02,Secuencias meteorológicas comunes a los datos de superficie,302092,(Elementos de datos VOSClim),,011008,Velocidad relativa del viento,,,,Operational
