Id,FXY,ElementName_ar,CodeFigure,EntryName_ar,EntryName_sub1_ar,EntryName_sub2_ar,Note_ar,noteIDs,Status
bufr4/0/33/098/3,033098,MWI data quality flag,3,معايرة إشعاعية متدهورة,,,,,Operational
bufr4/0/33/098/4,033098,MWI data quality flag,4,Geolocation of channel is erroneous or degraded,,,,,Operational
bufr4/0/33/098/5,033098,MWI data quality flag,5,NEΔT of this data granule is above threshold,,,,,Operational
bufr4/0/33/098/6,033098,MWI data quality flag,6,MR emissivity and spillover correction failed or degraded,,,,,Operational
bufr4/0/33/098/7,033098,MWI data quality flag,7,MR sidelobe correction failed or degraded,,,,,Operational
bufr4/0/33/098/8,033098,MWI data quality flag,8,Channel is defective,,,,,Operational
bufr4/0/33/098/All-9,033098,MWI data quality flag,All 9,مفقود,,,,,Operational
bufr4/0/33/099/1,033099,MWI navigation status flag,1,Geolocation of channel is erroneous or degraded,,,,,Operational
bufr4/0/33/099/2,033099,MWI navigation status flag,2,خطأ في تسلسل الوقت,,,,,Operational
bufr4/0/33/099/3,033099,MWI navigation status flag,3,Missing or corrupted NAVATT file led to the use of predicted orbit files,,,,,Operational
bufr4/0/33/099/4,033099,MWI navigation status flag,4,NAVATT attitude data is degraded,,,,,Operational
bufr4/0/33/099/5,033099,MWI navigation status flag,5,Time correlation error (missing IERS bulletin),,,,,Operational
bufr4/0/33/099/6,033099,MWI navigation status flag,6,Invalid ephemeris or attitude data,,,,,Operational
bufr4/0/33/099/7,033099,MWI navigation status flag,7,Satellite manoeuvre occurs in current scan,,,,,Operational
bufr4/0/33/099/8,033099,MWI navigation status flag,8,"Non-nominal attitude with yaw, pitch, roll error above threshold Delta_YPR (nominally these angles are 0.0 deg for YSM)",,,,,Operational
bufr4/0/33/099/9,033099,MWI navigation status flag,9,Sampling time not within prescribed limits,,,,,Operational
bufr4/0/33/099/10,033099,MWI navigation status flag,10,Scan velocity not within prescribed limits,,,,,Operational
bufr4/0/33/099/11,033099,MWI navigation status flag,11,Bad pointing (sensor LOS does not intersect ellipsoid or not compliant with observation azimuth/elevation limits),,,,,Operational
bufr4/0/33/099/12,033099,MWI navigation status flag,12,زوايا شمسية غير صالحة,,,,,Operational
bufr4/0/33/099/13,033099,MWI navigation status flag,13,DEM geolocation not performed (with use_DEM_flag = 1),,,,,Operational
bufr4/0/33/099/14,033099,MWI navigation status flag,14,Error in land fraction computation,,,,,Operational
bufr4/0/33/099/15,033099,MWI navigation status flag,15,Predicted orbit file not available,,,,,Operational
bufr4/0/33/099/All-16,033099,MWI navigation status flag,All 16,مفقود,,,,,Operational
bufr4/0/33/100/1,033100,ICI temperatures flag,1,PRT or THM temperatures are missing or with anomalous readings,,,,,Operational
bufr4/0/33/100/2,033100,ICI temperatures flag,2,PRT temperatures of OBCT used in the radiometric calibrations is missing or with anomalous readings,,,,,Operational
bufr4/0/33/100/3,033100,ICI temperatures flag,3,PRT temperatures of SVR used in the radiometric calibrations are missing or with anomalous readings,,,,,Operational
bufr4/0/33/100/4,033100,ICI temperatures flag,4,PRT temperatures of IRP and sun shield are missing or with anomalous readings,,,,,Operational
bufr4/0/33/100/5,033100,ICI temperatures flag,5,THM temperature of back-end are missing or with anomalous readings,,,,,Operational
bufr4/0/33/100/6,033100,ICI temperatures flag,6,THM temperature of front-end are missing or with anomalous readings,,,,,Operational
bufr4/0/33/100/7,033100,ICI temperatures flag,7,PRT temperatures of main reflector are missing or with anomalous readings,,,,,Operational
bufr4/0/33/100/All-8,033100,ICI temperatures flag,All 8,مفقود,,,,,Operational
bufr4/0/33/101/1,033101,ICI calibration flag,1,معايرة إشعاعية متدهورة,,,,,Operational
bufr4/0/33/101/2,033101,ICI calibration flag,2,OBCT view counts averaged value over scans is missing,,,,,Operational
bufr4/0/33/101/3,033101,ICI calibration flag,3,Cold space view counts averaged value over scans is missing,,,,,Operational
bufr4/0/33/101/4,033101,ICI calibration flag,4,OBCT view counts averaged value over scans is degraded due to missing or anomalous counts values,,,,,Operational
bufr4/0/33/101/5,033101,ICI calibration flag,5,Cold space view counts averaged value over scans is degraded due to missing or anomalous counts values,,,,,Operational
bufr4/0/33/101/6,033101,ICI calibration flag,6,OBCT view radiance averaged value over scans is missing,,,,,Operational
bufr4/0/33/101/7,033101,ICI calibration flag,7,Cold space view radiance averaged value over scans is missing,,,,,Operational
bufr4/0/33/101/8,033101,ICI calibration flag,8,OBCT view radiance averaged value over scans is degraded due to missing or anomalous values,,,,,Operational
bufr4/0/33/101/9,033101,ICI calibration flag,9,Cold space view radiance averaged value over scans is degraded due to missing or anomalous values,,,,,Operational
bufr4/0/33/101/10,033101,ICI calibration flag,10,PRT or THM temperatures of current scan are missing or with anomalous readings,,,,,Operational
bufr4/0/33/101/11,033101,ICI calibration flag,11,Moon intrusion in cold space degraded calibration (less than Nvalid_c valid samples are not affected by Moon for the considered channel and scan),,,,,Operational
bufr4/0/33/101/12,033101,ICI calibration flag,12,Degraded or missing back-end temperatures lead to degraded calibration,,,,,Operational
bufr4/0/33/101/13-15,033101,ICI calibration flag,13-15,محجوز,,,,,Operational
bufr4/0/33/101/All-16,033101,ICI calibration flag,All 16,مفقود,,,,,Operational
bufr4/0/33/102/1,033102,ICI navigation status flag,1,Scan is degraded in raw data records,,,,,Operational
bufr4/0/33/102/2,033102,ICI navigation status flag,2,خطأ في تسلسل الوقت,,,,,Operational
bufr4/0/33/102/3,033102,ICI navigation status flag,3,Current scan is acquired after a gap,,,,,Operational
bufr4/0/33/102/4,033102,ICI navigation status flag,4,"Scan is in period of initialization of calibration of data averages over scans (because of cold start/cold end, missing warm/cold L0 packets or data gaps)",,,,,Operational
bufr4/0/33/102/5,033102,ICI navigation status flag,5,Moon intrusion angle in space view below threshold for at least one channel,,,,,Operational
bufr4/0/33/102/6,033102,ICI navigation status flag,6,Moon correction is applied but is degraded for at least one channel,,,,,Operational
bufr4/0/33/102/7,033102,ICI navigation status flag,7,Sun glint angle below threshold for at least one channel,,,,,Operational
bufr4/0/33/102/8,033102,ICI navigation status flag,8,Satellite manoeuvre occurs in current scan,,,,,Operational
bufr4/0/33/102/9,033102,ICI navigation status flag,9,Missing warm or cold L0 packets for the considered scan,,,,,Operational
bufr4/0/33/102/10-15,033102,ICI navigation status flag,10-15,محجوز,,,,,Operational
bufr4/0/33/102/All-16,033102,ICI navigation status flag,All 16,مفقود,,,,,Operational
bufr4/0/33/103/1,033103,ICI scan quality flag,1,ICI spectral radiance data of channel is missing or degraded,,,,,Operational
bufr4/0/33/103/2,033103,ICI scan quality flag,2,Earth view counts of channel within scan are missing or out of bounds,,,,,Operational
bufr4/0/33/103/3,033103,ICI scan quality flag,3,معايرة إشعاعية متدهورة,,,,,Operational
bufr4/0/33/103/4,033103,ICI scan quality flag,4,Geolocation of channel is erroneous or degraded,,,,,Operational
bufr4/0/33/103/5,033103,ICI scan quality flag,5,NEΔT of this data granule is above threshold,,,,,Operational
bufr4/0/33/103/6,033103,ICI scan quality flag,6,MR emissivity and spillover correction failed or degraded,,,,,Operational
bufr4/0/33/103/7,033103,ICI scan quality flag,7,MR sidelobe correction failed or degraded,,,,,Operational
bufr4/0/33/103/8,033103,ICI scan quality flag,8,Channel is defective,,,,,Operational
bufr4/0/33/103/All-9,033103,ICI scan quality flag,All 9,مفقود,,,,,Operational
bufr4/0/33/104/1,033104,ICI navigation status flag,1,Geolocation of channels is erroneous or degraded,,,,,Operational
bufr4/0/33/104/2,033104,علم حالة التنقل ICI,2,خطأ في تسلسل الوقت,,,,,Operational
bufr4/0/33/104/3,033104,علم حالة التنقل ICI,3,فقدان أو تلف ملف NAVATT أدى إلى استخدام ملفات المدار المتوقعة,,,,,Operational
bufr4/0/33/104/4,033104,علم حالة التنقل ICI,4,بيانات وضعية NAVATT متدهورة,,,,,Operational
bufr4/0/33/104/5,033104,علم حالة التنقل ICI,5,خطأ في تزامن الوقت (غياب نشرة IERS),,,,,Operational
bufr4/0/33/104/6,033104,علم حالة التنقل ICI,6,بيانات المدار أو الوضعية غير صالحة,,,,,Operational
bufr4/0/33/104/7,033104,علم حالة التنقل ICI,7,تحدث مناورة القمر الصناعي في المسح الحالي,,,,,Operational
bufr4/0/33/104/8,033104,علم حالة التنقل ICI,8,وضعية غير اسمية مع خطأ في الانحراف، الميلان، والتدحرج فوق عتبة Delta_YPR (تكون هذه الزوايا اسمياً 0.0 درجة لـ YSM).,,,,,Operational
bufr4/0/33/104/9,033104,علم حالة التنقل ICI,9,وقت أخذ العينات ليس ضمن الحدود المقررة,,,,,Operational
bufr4/0/33/104/10,033104,علم حالة التنقل ICI,10,سرعة المسح ليست ضمن الحدود المقررة,,,,,Operational
bufr4/0/33/104/11,033104,علم حالة التنقل ICI,11,توجيه سيئ (خط رؤية المستشعر لا يتقاطع مع الإهليلج أو غير متوافق مع حدود الزاوية/الارتفاع للمراقبة),,,,,Operational
bufr4/0/33/104/12,033104,علم حالة التنقل ICI,12,زوايا شمسية غير صالحة,,,,,Operational
bufr4/0/33/104/13,033104,علم حالة التنقل ICI,13,لم يتم تنفيذ تحديد الموقع الجغرافي DEM (مع use_DEM_flag = 1),,,,,Operational
bufr4/0/33/104/14,033104,علم حالة التنقل ICI,14,خطأ في حساب جزء الأرض,,,,,Operational
bufr4/0/33/104/15,033104,علم حالة التنقل ICI,15,ملف المدار المتوقع غير متوفر,,,,,Operational
bufr4/0/33/104/All-16,033104,علم حالة التنقل ICI,All 16,مفقود,,,,,Operational
bufr4/0/33/105/1,033105,أعلام معالجة ICI,1,تصحيح تلوث القمر على قراءات عرض الفضاء البارد غير مطبق.,,,,,Operational
bufr4/0/33/105/2,033105,أعلام معالجة ICI,2,تصحيح تسرب MR بالنسبة للانبعاث بواسطة منصة الجهاز غير مطبق.,,,,,Operational
bufr4/0/33/105/3,033105,أعلام معالجة ICI,3,تصحيح تسرب SVR بالنسبة للانبعاث بواسطة منصة الجهاز غير مطبق.,,,,,Operational
bufr4/0/33/105/4,033105,أعلام معالجة ICI,4,تصحيح الشوشرة الجانبية لـ SVR غير مطبق,,,,,Operational
bufr4/0/33/105/5,033105,أعلام معالجة ICI,5,يتم تطبيق تصحيح الاستقطاب المتقاطع الكامل بما في ذلك تصحيح الزاوية الصغيرة.,,,,,Operational
bufr4/0/33/105/6,033105,أعلام معالجة ICI,6,لا يتم تطبيق تصحيح الشريط الجانبي الديناميكي على ICI-1,,,,,Operational
bufr4/0/33/105/7,033105,أعلام معالجة ICI,7,لا يتم تطبيق تصحيح الشريط الجانبي الديناميكي على ICI-1,,,,,Operational
bufr4/0/33/105/8,033105,أعلام معالجة ICI,8,لا يتم تطبيق تصحيح الشريط الجانبي الديناميكي على ICI-1,,,,,Operational
bufr4/0/33/105/9,033105,أعلام معالجة ICI,9,لا يتم تطبيق تصحيح الشريط الجانبي الديناميكي على ICI-1,,,,,Operational
bufr4/0/33/105/10-15,033105,أعلام معالجة ICI,10-15,محجوز,,,,,Operational
bufr4/0/33/105/All-16,033105,أعلام معالجة ICI,All 16,مفقود,,,,,Operational
bufr4/0/33/106/1,033106,أعلام معالجة MWI,1,تصحيح تلوث القمر على قراءات عرض الفضاء البارد غير مطبق.,,,,,Operational
bufr4/0/33/106/2,033106,أعلام معالجة MWI,2,لم يتم تطبيق المعايرة باستخدام صمامات الضوضاء على الأقل في قناة واحدة بين MWI-1 إلى MWI-3.,,,,,Operational
bufr4/0/33/106/3,033106,أعلام معالجة MWI,3,تصحيح تسرب MR بالنسبة للانبعاث بواسطة منصة الجهاز غير مطبق.,,,,,Operational
bufr4/0/33/106/4,033106,أعلام معالجة MWI,4,تصحيح تسرب SVR بالنسبة للانبعاث بواسطة منصة الجهاز غير مطبق.,,,,,Operational
bufr4/0/33/106/5,033106,أعلام معالجة MWI,5,تصحيح الشوشرة الجانبية لـ SVR غير مطبق,,,,,Operational
bufr4/0/33/106/6,033106,أعلام معالجة MWI,6,يتم تطبيق تصحيح الاستقطاب المتقاطع الكامل بما في ذلك تصحيح الزاوية الصغيرة.,,,,,Operational
bufr4/0/33/106/7,033106,أعلام معالجة MWI,7,تصحيح RFI في عرض الأرض غير مطبق,,,,,Operational
bufr4/0/33/106/8,033106,أعلام معالجة MWI,8,لا يتم تطبيق تصحيح الشريط الجانبي الديناميكي على ICI-1,,,,,Operational
bufr4/0/33/106/9,033106,أعلام معالجة MWI,9,لا يتم تطبيق تصحيح الشريط الجانبي الديناميكي على MWI-2,,,,,Operational
bufr4/0/33/106/10,033106,أعلام معالجة MWI,10,لا يتم تطبيق تصحيح الشريط الجانبي الديناميكي على MWI-2,,,,,Operational
bufr4/0/33/106/11,033106,أعلام معالجة MWI,11,لا يتم تطبيق تصحيح الشريط الجانبي الديناميكي على MWI-2,,,,,Operational
bufr4/0/33/106/12,033106,أعلام معالجة MWI,12,لا يتم تطبيق تصحيح الشريط الجانبي الديناميكي على MWI-2,,,,,Operational
bufr4/0/33/106/13-15,033106,أعلام معالجة MWI,13-15,محجوز,,,,,Operational
bufr4/0/33/106/All-16,033106,أعلام معالجة MWI,All 16,مفقود,,,,,Operational
bufr4/0/33/107/1,033107,علم معالجة خط المسح MWS,1,فحص غير اسمي بسبب فجوة,,,,,Operational
bufr4/0/33/107/2,033107,علم معالجة خط المسح MWS,2,درجة حرارة الهدف الدافئ غير الاسمي,,,,,Operational
bufr4/0/33/107/3,033107,علم معالجة خط المسح MWS,3,المتوسط غير الاسمي على طول المسار لدرجات حرارة الهدف الدافئ,,,,,Operational
bufr4/0/33/107/4,033107,علم معالجة خط المسح MWS,4,درجة حرارة الجهاز,,,,,Operational
bufr4/0/33/107/5,033107,علم معالجة خط المسح MWS,5,المتوسط غير الاسمي على طول المسار لدرجات حرارة الهدف الدافئ,,,,,Operational
bufr4/0/33/107/6,033107,علم معالجة خط المسح MWS,6,درجة حرارة العاكس الدوار غير الاسمي,,,,,Operational
bufr4/0/33/107/7,033107,علم معالجة خط المسح MWS,7,المتوسط غير الاسمي على طول المسار لدرجات حرارة العاكس الدوار,,,,,Operational
bufr4/0/33/107/8,033107,علم معالجة خط المسح MWS,8,زاوية مسح الهوائي غير الاسمية لرؤية الأرض,,,,,Operational
bufr4/0/33/107/9,033107,علم معالجة خط المسح MWS,9,زاوية مسح الهوائي غير الاسمية لرؤية الأرض,,,,,Operational
bufr4/0/33/107/10,033107,علم معالجة خط المسح MWS,10,زاوية مسح الهوائي غير الاسمية لرؤية الأرض,,,,,Operational
bufr4/0/33/107/11,033107,علم معالجة خط المسح MWS,11,تحديد الموقع الجغرافي غير الاسمي,,,,,Operational
bufr4/0/33/107/12,033107,علم معالجة خط المسح MWS,12,تعيين LSM و DEM غير الاسمي,,,,,Operational
bufr4/0/33/107/13,033107,علم معالجة خط المسح MWS,13,مناورة القمر الصناعي الجارية,,,,,Operational
bufr4/0/33/107/14,033107,علم معالجة خط المسح MWS,14,مجموعة استقبال وPRT احتياطية بتردد 50 جيجاهرتز قيد الاستخدام,,,,,Operational
bufr4/0/33/107/15,033107,علم معالجة خط المسح MWS,15,محجوز,,,,,Operational
bufr4/0/33/107/All-16,033107,علم معالجة خط المسح MWS,All 16,مفقود,,,,,Operational
bufr4/0/33/108/1,033108,علم حالة التنقل MWS,1,حالة غير اسمية,,,,,Operational
bufr4/0/33/108/2,033108,علم حالة التنقل MWS,2,لم يتم معالجة الفحص,,,,,Operational
bufr4/0/33/108/3,033108,علم حالة التنقل MWS,3,تحديد الموقع الجغرافي غير ناجح,,,,,Operational
bufr4/0/33/108/4,033108,علم حالة التنقل MWS,4,المدار غير مهيأ باستخدام NAVATT,,,,,Operational
bufr4/0/33/108/5,033108,علم حالة التنقل MWS,5,الوضعية غير مهيأة باستخدام NAVATT,,,,,Operational
bufr4/0/33/108/6,033108,علم حالة التنقل MWS,6,خطأ في استيعاب ملف المدار المتوقع,,,,,Operational
bufr4/0/33/108/7,033108,علم حالة التنقل MWS,7,مناورة,,,,,Operational
bufr4/0/33/108/8,033108,علم حالة التنقل MWS,8,خطأ في استيعاب نشرة IERS A,,,,,Operational
bufr4/0/33/108/9,033108,علم حالة التنقل MWS,9,الارتباط الزمني ومعلمات دوران الأرض (EOP) تم تهيئتها باستخدام ملف المدار المتوقع.,,,,,Operational
bufr4/0/33/108/10,033108,علم حالة التنقل MWS,10,الوضعية غير مهيأة باستخدام NAVATT,,,,,Operational
bufr4/0/33/108/11,033108,علم حالة التنقل MWS,11,وضع التوجيه ليس YSM,,,,,Operational
bufr4/0/33/108/12,033108,علم حالة التنقل MWS,12,خطأ إدخال NAVATT,,,,,Operational
bufr4/0/33/108/13-15,033108,علم حالة التنقل MWS,13-15,محجوز,,,,,Operational
bufr4/0/33/108/All-16,033108,علم حالة التنقل MWS,All 16,مفقود,,,,,Operational
bufr4/0/33/109/1,033109,أعلام الجودة العامة لـ MWS,1,المنتج/المنتجات المدخلة مفقودة,,,,,Operational
bufr4/0/33/109/2,033109,أعلام الجودة العامة لـ MWS,2,فجوة البيانات,,,,,Operational
bufr4/0/33/109/3,033109,أعلام الجودة العامة لـ MWS,3,المنتج/المنتجات المدخلة تالفة,,,,,Operational
bufr4/0/33/109/4,033109,أعلام الجودة العامة لـ MWS,4,شذوذ الجهاز,,,,,Operational
bufr4/0/33/109/5,033109,أعلام الجودة العامة لـ MWS,5,بيانات مساعدة مفقودة أو متدهورة,,,,,Operational
bufr4/0/33/109/6,033109,أعلام الجودة العامة لـ MWS,6,متدهور بسبب المناورة,,,,,Operational
bufr4/0/33/109/7-15,033109,أعلام الجودة العامة لـ MWS,7-15,محجوز,,,,,Operational
bufr4/0/33/109/All-16,033109,أعلام الجودة العامة لـ MWS,All 16,مفقود,,,,,Operational
bufr4/0/33/110/1,033110,أعلام معالجة MWI,1,القناة متوقفة,,,,,Operational
bufr4/0/33/110/2,033110,أعلام معالجة MWI,2,متوسط عدد المشاهدات الدافئة غير الاسمية,,,,,Operational
bufr4/0/33/110/3,033110,أعلام معالجة MWI,3,متوسط عدد المشاهدات الدافئة غير الاسمية,,,,,Operational
bufr4/0/33/110/4,033110,أعلام معالجة MWI,4,متوسط عدد المشاهدات الدافئة غير الاسمية,,,,,Operational
bufr4/0/33/110/5,033110,أعلام معالجة MWI,5,المتوسط على طول المسار غير الاسمي لعدد المشاهدات الباردة,,,,,Operational
bufr4/0/33/110/6,033110,أعلام معالجة MWI,6,معاملات المعايرة غير الاسمية,,,,,Operational
bufr4/0/33/110/7,033110,أعلام معالجة MWI,7,اقتحام القمر في بعض مجالات الرؤية الباردة.,,,,,Operational
bufr4/0/33/110/8,033110,أعلام معالجة MWI,8,المعالجة غير الاسمية أو القيمة الزائدة لـ NEDT (بارد أو دافئ),,,,,Operational
bufr4/0/33/110/All-9,033110,أعلام معالجة MWI,All 9,مفقود,,,,,Operational
bufr4/0/33/111/1,033111,أعلام جودة SCA,1,ملف المدار المتوقع غير متوفر,,,,,Operational
bufr4/0/33/111/2,033111,أعلام جودة SCA,2,مناورة,,,,,Operational
bufr4/0/33/111/3,033111,أعلام جودة SCA,3,محجوز,,,,,Operational
bufr4/0/33/111/4,033111,أعلام جودة SCA,4,القمر الصناعي ليس في وضع توجيه الانحراف.,,,,,Operational
bufr4/0/33/111/5,033111,أعلام جودة SCA,5,إشارة جهاز الإرسال والاستقبال موجودة,,,,,Operational
bufr4/0/33/111/6,033111,أعلام جودة SCA,6,تقدير الضوضاء ضعيف,,,,,Operational
bufr4/0/33/111/7,033111,أعلام جودة SCA,7,تقدير الضوضاء ضعيف,,,,,Operational
bufr4/0/33/111/8,033111,أعلام جودة SCA,8,يوجد شذوذ ضوضائي.,,,,,Operational
bufr4/0/33/111/9,033111,أعلام جودة SCA,9,البيانات المساندة ضعيفة,,,,,Operational
bufr4/0/33/111/10,033111,أعلام جودة SCA,10,البيانات المساندة ضعيفة,,,,,Operational
bufr4/0/33/111/11,033111,أعلام جودة SCA,11,تجاوزت حدود جدول التوصيف,,,,,Operational
bufr4/0/33/111/12,033111,أعلام جودة SCA,12,تقدير كسب الطاقة ضعيف,,,,,Operational
bufr4/0/33/111/13,033111,أعلام جودة SCA,13,تقدير كسب الطاقة ضعيف,,,,,Operational
bufr4/0/33/111/14,033111,أعلام جودة SCA,14,اكتساب الطاقة خارج الحدود,,,,,Operational
bufr4/0/33/111/15,033111,أعلام جودة SCA,15,تقدير فقدان الدليل الموجي ضعيف,,,,,Operational
bufr4/0/33/111/16,033111,أعلام جودة SCA,16,تقدير فقدان الدليل الموجي ضعيف,,,,,Operational
bufr4/0/33/111/17,033111,أعلام جودة SCA,17,تجاوزت حدود جدول دليل الموجة,,,,,Operational
bufr4/0/33/111/18,033111,أعلام جودة SCA,18,الصدى خارج نطاق ADC,,,,,Operational
bufr4/0/33/111/19,033111,أعلام جودة SCA,19,محجوز,,,,,Operational
bufr4/0/33/111/20,033111,أعلام جودة SCA,20,جداول التطبيع المفقودة,,,,,Operational
bufr4/0/33/111/21,033111,أعلام جودة SCA,21,عدد العينات في النافذة منخفض.,,,,,Operational
bufr4/0/33/111/22,033111,أعلام جودة SCA,22,عدد العينات في النافذة منخفض.,,,,,Operational
bufr4/0/33/111/23,033111,أعلام جودة SCA,23,التبعثر الخلفي السلبي في البيانات المعاد عينتها,,,,,Operational
bufr4/0/33/111/24,033111,أعلام جودة SCA,24,احتمال تداخل من المصفوفة الشمسية,,,,,Operational
bufr4/0/33/111/25,033111,أعلام جودة SCA,25,محجوز,,,,,Operational
bufr4/0/33/111/26,033111,أعلام جودة SCA,26,محجوز,,,,,Operational
bufr4/0/33/111/27,033111,أعلام جودة SCA,27,محجوز,,,,,Operational
bufr4/0/33/111/28,033111,أعلام جودة SCA,28,أرض,,,,,Operational
bufr4/0/33/111/29,033111,أعلام جودة SCA,29,الماء,,,,,Operational
bufr4/0/33/111/30,033111,أعلام جودة SCA,30,تمرير تصاعدي,,,,,Operational
bufr4/0/33/111/31,033111,أعلام جودة SCA,31,تمرير تصاعدي,,,,,Operational
bufr4/0/33/111/All-32,033111,أعلام جودة SCA,All 32,مفقود,,,,,Operational
bufr4/0/33/113/1,033113,أعلام الجودة العامة IASI-NG,1,الجودة العامة (0 إذا كانت البتات من 2 إلى 11 جميعها 0، 1 خلاف ذلك),,,,,Operational
bufr4/0/33/113/2,033113,أعلام الجودة العامة IASI-NG,2,مقياس الإشعاع الصوتي,,,,,Operational
bufr4/0/33/113/3,033113,أعلام الجودة العامة IASI-NG,3,طيف الصوت.,,,,,Operational
bufr4/0/33/113/4,033113,أعلام الجودة العامة IASI-NG,4,الهندسة التصويرية,,,,,Operational
bufr4/0/33/113/5,033113,أعلام الجودة العامة IASI-NG,5,تصنيف المصور,,,,,Operational
bufr4/0/33/113/6,033113,أعلام الجودة العامة IASI-NG,6,القياس الإشعاعي لجهاز التصوير,,,,,Operational
bufr4/0/33/113/7,033113,أعلام الجودة العامة IASI-NG,7,جرس عام,,,,,Operational
bufr4/0/33/113/8,033113,أعلام الجودة العامة IASI-NG,8,وجود أخطاء رياضية,,,,,Operational
bufr4/0/33/113/9,033113,أعلام الجودة العامة IASI-NG,9,بيانات TM مفقودة,,,,,Operational
bufr4/0/33/113/10,033113,أعلام الجودة العامة IASI-NG,10,بيانات TM تالفة,,,,,Operational
bufr4/0/33/113/11,033113,أعلام الجودة العامة IASI-NG,11,أداة سلامة TM,,,,,Operational
bufr4/0/33/113/12-15,033113,أعلام الجودة العامة IASI-NG,12-15,محجوز,,,,,Operational
bufr4/0/33/113/All-16,033113,أعلام الجودة العامة IASI-NG,All 16,مفقود,,,,,Operational
bufr4/0/33/114/1,033114,فحص خارج الحدود,1,الملف الشخصي لدرجة الحرارة,,,,,Operational
bufr4/0/33/114/2,033114,فحص خارج الحدود,2,ملف بخار الماء,,,,,Operational
bufr4/0/33/114/3,033114,فحص خارج الحدود,3,الأوزون,,,,,Operational
bufr4/0/33/114/4,033114,فحص خارج الحدود,4,درجة حرارة الجلد,,,,,Operational
bufr4/0/33/114/5,033114,فحص خارج الحدود,5,درجة الحرارة/درجة حرارة الهواء,,,,,Operational
bufr4/0/33/114/6,033114,فحص خارج الحدود,6,درجة حرارة نقطة الندى,,,,,Operational
bufr4/0/33/114/7,033114,فحص خارج الحدود,7,ضغط السطح,,,,,Operational
bufr4/0/33/114/8,033114,فحص خارج الحدود,8,تقدير خطأ درجة حرارة سطح الجلد (مؤشر الجودة),,,,,Operational
bufr4/0/33/114/9,033114,فحص خارج الحدود,9,تقدير خطأ درجة حرارة الهواء السطحي (مؤشر الجودة),,,,,Operational
bufr4/0/33/114/10,033114,فحص خارج الحدود,10,تقدير خطأ درجة حرارة الهواء السطحي (مؤشر الجودة),,,,,Operational
bufr4/0/33/114/11,033114,فحص خارج الحدود,11,تقدير خطأ ضغط السطح (مؤشر الجودة),,,,,Operational
bufr4/0/33/114/12,033114,فحص خارج الحدود,12,انبعاثية السطح الطيف الخشن للأشعة تحت الحمراء,,,,,Operational
bufr4/0/33/114/13,033114,فحص خارج الحدود,13,انبعاثية السطح الطيف الميكروويف,,,,,Operational
bufr4/0/33/114/14,033114,فحص خارج الحدود,14,ملف تعريف CO2,,,,,Operational
bufr4/0/33/114/15,033114,فحص خارج الحدود,15,ملف تش4,,,,,Operational
bufr4/0/33/114/16,033114,فحص خارج الحدود,16,ملف أكسيد النيتروز,,,,,Operational
bufr4/0/33/114/All-17,033114,فحص خارج الحدود,All 17,مفقود,,,,,Operational
bufr4/0/33/115/0,033115,عمق البصريات الهباء الجوي,0,جيد,,,,,Operational
bufr4/0/33/115/1,033115,عمق البصريات الهباء الجوي,1,غائم نادر,,,,,Operational
bufr4/0/33/115/2,033115,عمق البصريات الهباء الجوي,2,غائم مائل,,,,,Operational
bufr4/0/33/115/3,033115,عمق البصريات الهباء الجوي,3,وميض الحضيض,,,,,Operational
bufr4/0/33/115/4,033115,عمق البصريات الهباء الجوي,4,وميض مائل,,,,,Operational
bufr4/0/33/115/5-30,033115,عمق البصريات الهباء الجوي,5-30,محجوز,,,,,Operational
bufr4/0/33/115/31,033115,عمق البصريات الهباء الجوي,31,القيمة المفقودة,,,,,Operational
bufr4/0/33/116/1,033116,فحص خارج الحدود,1,الملف الشخصي لدرجة الحرارة,,,,,Operational
bufr4/0/33/116/2,033116,فحص خارج الحدود,2,ملف بخار الماء,,,,,Operational
bufr4/0/33/116/3,033116,فحص خارج الحدود,3,الأوزون,,,,,Operational
bufr4/0/33/116/4,033116,فحص خارج الحدود,4,درجة حرارة الجلد,,,,,Operational
bufr4/0/33/116/5,033116,فحص خارج الحدود,5,درجة الحرارة/درجة حرارة الهواء,,,,,Operational
bufr4/0/33/116/6,033116,فحص خارج الحدود,6,درجة حرارة نقطة الندى,,,,,Operational
bufr4/0/33/116/7,033116,فحص خارج الحدود,7,ضغط السطح,,,,,Operational
bufr4/0/33/116/8,033116,فحص خارج الحدود,8,تقدير خطأ درجة حرارة سطح الجلد (مؤشر الجودة),,,,,Operational
bufr4/0/33/116/9,033116,فحص خارج الحدود,9,تقدير خطأ درجة حرارة الهواء السطحي (مؤشر الجودة),,,,,Operational
bufr4/0/33/116/10,033116,فحص خارج الحدود,10,تقدير خطأ درجة حرارة الهواء السطحي (مؤشر الجودة),,,,,Operational
bufr4/0/33/116/11,033116,فحص خارج الحدود,11,تقدير خطأ ضغط السطح (مؤشر الجودة),,,,,Operational
bufr4/0/33/116/12,033116,فحص خارج الحدود,12,انبعاثية السطح الطيف الخشن للأشعة تحت الحمراء,,,,,Operational
bufr4/0/33/116/13,033116,فحص خارج الحدود,13,انبعاثية السطح الطيف الميكروويف,,,,,Operational
bufr4/0/33/116/14,033116,فحص خارج الحدود,14,ملف تعريف CO2,,,,,Operational
bufr4/0/33/116/15,033116,فحص خارج الحدود,15,ملف تش4,,,,,Operational
