Category,CategoryOfSequences_ar,FXY1,Title_ar,SubTitle_ar,FXY2,ElementName_ar,ElementDescription_ar,Note_ar,Status
07,تسلسلات تقارير السطح (البحر),D07086,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,D02036,السحب ذات القواعد أسفل مستوى المحطة,,,Operational
07,تسلسلات تقارير السطح (البحر),D07086,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,B08002,الأهمية الرأسية (ملاحظات الأقمار الصناعية),تعيين إلى مفقود (إلغاء),,Operational
07,تسلسلات تقارير السطح (البحر),D07086,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,D02037,حالة الأرض، عمق الثلج، أدنى درجة حرارة للأرض,,,Operational
07,تسلسلات تقارير السطح (البحر),D07086,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,D02066,ظواهر جوية خطيرة,,,Operational
07,تسلسلات تقارير السطح (البحر),D07086,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,D02043,"بيانات ""الفترة"" الأساسية للتوقعات العامة",,,Operational
07,تسلسلات تقارير السطح (البحر),D07086,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,D02044,بيانات التبخر,,,Operational
07,تسلسلات تقارير السطح (البحر),D07086,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,R01002,كرر 5 أوصاف مرتين,,,Operational
07,تسلسلات تقارير السطح (البحر),D07086,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,D02045,بيانات الإشعاع (من فترة ساعة واحدة و24 ساعة),,,Operational
07,تسلسلات تقارير السطح (البحر),D07087,"(""اللحظية"" معلمات التسلسل 3 07 089)",التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,D01001,(رقم كتلة ومحطة WMO),IIiii,,Operational
07,تسلسلات تقارير السطح (البحر),D07087,"(""اللحظية"" معلمات التسلسل 3 07 089)",التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,B02001,نوع المحطة,التاسع,,Operational
07,تسلسلات تقارير السطح (البحر),D07087,"(""اللحظية"" معلمات التسلسل 3 07 089)",التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,D01011,سنة، شهر، يوم,واي واي,,Operational
07,تسلسلات تقارير السطح (البحر),D07087,"(""اللحظية"" معلمات التسلسل 3 07 089)",التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,D01012,ساعة، دقيقة، ثانية,جي جي,,Operational
07,تسلسلات تقارير السطح (البحر),D07087,"(""اللحظية"" معلمات التسلسل 3 07 089)",التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,D01023,خط العرض/خط الطول (دقة عالية),,,Operational
07,تسلسلات تقارير السطح (البحر),D07087,"(""اللحظية"" معلمات التسلسل 3 07 089)",التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,B07030,ارتفاع أرض المحطة فوق متوسط مستوى سطح البحر,,,Operational
07,تسلسلات تقارير السطح (البحر),D07087,"(""اللحظية"" معلمات التسلسل 3 07 089)",التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,B07031,ارتفاع البارومتر فوق متوسط مستوى سطح البحر,,,Operational
07,تسلسلات تقارير السطح (البحر),D07087,"(""اللحظية"" معلمات التسلسل 3 07 089)",معلومات الضغط,D02001,تغير الضغط لمدة 3 ساعات,بو بو بو بو، ب ب ب ب، ب ب ب، أ,,Operational
07,تسلسلات تقارير السطح (البحر),D07087,"(""اللحظية"" معلمات التسلسل 3 07 089)",معلومات الضغط,B10062,تغير الضغط لمدة 3 ساعات,p24p24p24,,Operational
07,تسلسلات تقارير السطح (البحر),D07087,"(""اللحظية"" معلمات التسلسل 3 07 089)",معلومات الضغط,B07004,ضغط,"المستوى القياسي a3 = 925, 850, 700, ..هكتوباسكال | يتم تعيينه إلى مفقود لمحطات الأراضي المنخفضة",,Operational
07,تسلسلات تقارير السطح (البحر),D07087,"(""اللحظية"" معلمات التسلسل 3 07 089)",معلومات الضغط,B10009,ارتفاع الجهد الجغرافي,المستوى القياسي | يتم تعيينه إلى مفقود لمحطات الأراضي المنخفضة,,Operational
07,تسلسلات تقارير السطح (البحر),D07087,"(""اللحظية"" معلمات التسلسل 3 07 089)",بيانات درجة الحرارة والرطوبة,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,مصدر قياس درجة الحرارة,,Operational
07,تسلسلات تقارير السطح (البحر),D07087,"(""اللحظية"" معلمات التسلسل 3 07 089)",بيانات درجة الحرارة والرطوبة,B12101,درجة الحرارة/درجة حرارة الهواء,snTTT | المقياس: 2,,Operational
07,تسلسلات تقارير السطح (البحر),D07087,"(""اللحظية"" معلمات التسلسل 3 07 089)",بيانات درجة الحرارة والرطوبة,B12103,درجة حرارة نقطة الندى,snTdTdTd | المقياس: 2,,Operational
07,تسلسلات تقارير السطح (البحر),D07087,"(""اللحظية"" معلمات التسلسل 3 07 089)",بيانات درجة الحرارة والرطوبة,B13003,الرطوبة النسبية,,,Operational
07,تسلسلات تقارير السطح (البحر),D07087,"(""اللحظية"" معلمات التسلسل 3 07 089)",بيانات درجة الحرارة والرطوبة,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,تعيين إلى مفقود (إلغاء),,Operational
07,تسلسلات تقارير السطح (البحر),D07087,"(""اللحظية"" معلمات التسلسل 3 07 089)",الرؤية,B20001,الرؤية الأفقية,في,,Operational
07,تسلسلات تقارير السطح (البحر),D07087,"(""اللحظية"" معلمات التسلسل 3 07 089)",بيانات السحابة,D02004,معلومات عامة عن السحابة,الغطاء السحابي (الإجمالي) N: إذا كان N = 9، فإن 0 20 010 = 113، إذا كان N = /، فإن 0 20 010 = مفقود | الأهمية العمودية: إذا لوحظت CL، فإن 0 08 002 = 7 | السحب المنخفضة: إذا لم تُلاحظ CL وتمت ملاحظة CM، فإن 0 08 002 = 8 | السحب المتوسطة: إذا لوحظت فقط CH، فإن 0 08 002 = 0، إذا كان N = 9، فإن 0 08 002 = 5، إذا كان N = 0، فإن 0 08 002 = 62، إذا كان N = /، فإن 0 08 002 = مفقود | كمية السحب (من السحب المنخفضة أو المتوسطة) Nh: إذا كان N = 0، فإن 0 20 011 = 0، إذا كان N = 9، فإن 0 20 011 = 9، إذا كان N = /، فإن 0 20 011 = مفقود | ارتفاع قاعدة السحب h: إذا كان N = 0 أو /، فإن 0 20 013 = مفقود | نوع السحب (السحب المنخفضة) CL: 0 20 012 = CL + 30، إذا كان N = 0، فإن 0 20 012 = 30، إذا كان N = 9 أو /، فإن 0 20 012 = 62 | نوع السحب (السحب المتوسطة) CM: 0 20 012 = CM + 20، إذا كان N = 0، فإن 0 20 012 = 20، إذا كان N = 9 أو / أو CM = /، فإن 0 20 012 = 61 | نوع السحب (السحب العالية) CH: 0 20 012 = CH + 10، إذا كان N = 0، فإن 0 20 012 = 10، إذا كان N = 9 أو / أو CH = /، فإن 0 20 012 = 60,,Operational
07,تسلسلات تقارير السطح (البحر),D07087,"(""اللحظية"" معلمات التسلسل 3 07 089)",بيانات السحابة,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational
07,تسلسلات تقارير السطح (البحر),D07087,"(""اللحظية"" معلمات التسلسل 3 07 089)",بيانات السحابة,D02005,طبقة السحابة,الأهمية الرأسية: في أي طبقة Cb، 0 08 002 = 4، وإلا في التكرار الأول، إذا كانت N = 9، فإن 0 08 002 = 5، وإذا كانت N = /، فإن 0 08 002 = مفقود، وإلا فإن 0 08 002 = 1، وفي التكرارات الأخرى 0 08 002 = 2، 3، 4 | كمية السحب Ns: في التكرار الأول، إذا كانت N = /، فإن 0 20 011 = مفقود، وإلا فإن 0 20 011 = Ns، وفي التكرارات الأخرى 0 20 011 = Ns | نوع السحب C: إذا كانت N = 9 أو /، فإن 0 20 012 = مفقود، وإلا فإن 0 20 012 = C | ارتفاع قاعدة السحب hshs,,Operational
07,تسلسلات تقارير السطح (البحر),D07088,"(""الدورية"" معلمات التسلسل 3 07 089)",الطقس الحالي,B20003,الطقس الحالي,وو,,Operational
07,تسلسلات تقارير السطح (البحر),D07088,"(""الدورية"" معلمات التسلسل 3 07 089)",الطقس الحالي,B04024,فترة زمنية أو إزاحة,= -6 عند 00، 06، 12، 18 بالتوقيت العالمي، = -3 عند 03، 09، 15، 21 بالتوقيت العالمي,,Operational
07,تسلسلات تقارير السطح (البحر),D07088,"(""الدورية"" معلمات التسلسل 3 07 089)",الطقس الحالي,B20004,الطقس الماضي (1),نص W1,,Operational
07,تسلسلات تقارير السطح (البحر),D07088,"(""الدورية"" معلمات التسلسل 3 07 089)",الطقس الحالي,B20005,الطقس الماضي (1),نص W1,,Operational
07,تسلسلات تقارير السطح (البحر),D07088,"(""الدورية"" معلمات التسلسل 3 07 089)",التبخر/التبخر النتحي,B04024,فترة زمنية أو إزاحة,= -24 (ساعات),,Operational
07,تسلسلات تقارير السطح (البحر),D07088,"(""الدورية"" معلمات التسلسل 3 07 089)",التبخر/التبخر النتحي,B02004,نوع الأجهزة المستخدمة لقياس التبخر أو نوع المحصول الذي يتم الإبلاغ عن التبخر النتحي له,آي إي,,Operational
07,تسلسلات تقارير السطح (البحر),D07088,"(""الدورية"" معلمات التسلسل 3 07 089)",التبخر/التبخر النتحي,B13033,التبخر/التبخر النتحي,EEE,,Operational
07,تسلسلات تقارير السطح (البحر),D07088,"(""الدورية"" معلمات التسلسل 3 07 089)",إجمالي أشعة الشمس,R02002,كرر 5 أوصاف مرتين,,,Operational
07,تسلسلات تقارير السطح (البحر),D07088,"(""الدورية"" معلمات التسلسل 3 07 089)",إجمالي أشعة الشمس,B04024,فترة زمنية أو إزاحة,= -24 (ساعة) في التكرار الأول، = -1 (ساعة) في التكرار الثاني,,Operational
07,تسلسلات تقارير السطح (البحر),D07088,"(""الدورية"" معلمات التسلسل 3 07 089)",إجمالي أشعة الشمس,B14031,إجمالي أشعة الشمس,SSS في التكرار الأول، SS في التكرار الثاني,,Operational
07,تسلسلات تقارير السطح (البحر),D07088,"(""الدورية"" معلمات التسلسل 3 07 089)",الهطول,R02002,كرر 5 أوصاف مرتين,,,Operational
07,تسلسلات تقارير السطح (البحر),D07088,"(""الدورية"" معلمات التسلسل 3 07 089)",الهطول,B04024,فترة زمنية أو إزاحة,تR,,Operational
07,تسلسلات تقارير السطح (البحر),D07088,"(""الدورية"" معلمات التسلسل 3 07 089)",الهطول,B13011,إجمالي الهطول/إجمالي مكافئ الماء,RRR | = 0 لا هطول، = -0.1 أثر.,,Operational
07,تسلسلات تقارير السطح (البحر),D07088,"(""الدورية"" معلمات التسلسل 3 07 089)",درجة الحرارة القصوى,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,مصدر قياس درجة الحرارة,,Operational
07,تسلسلات تقارير السطح (البحر),D07088,"(""الدورية"" معلمات التسلسل 3 07 089)",درجة الحرارة القصوى,B04024,فترة زمنية أو إزاحة,= -24 (ساعات),,Operational
07,تسلسلات تقارير السطح (البحر),D07088,"(""الدورية"" معلمات التسلسل 3 07 089)",درجة الحرارة القصوى,B12111,الحد الأقصى لدرجة الحرارة، على الارتفاع وخلال الفترة المحددة,سن تي إكس تي إكس تي إكس,,Operational
07,تسلسلات تقارير السطح (البحر),D07088,"(""الدورية"" معلمات التسلسل 3 07 089)",درجة الحرارة القصوى,B04024,فترة زمنية أو إزاحة,= -24 (ساعات),,Operational
07,تسلسلات تقارير السطح (البحر),D07088,"(""الدورية"" معلمات التسلسل 3 07 089)",درجة الحرارة القصوى,B12112,الحد الأقصى لدرجة الحرارة، على الارتفاع وخلال الفترة المحددة,سن تن تن تن,,Operational
07,تسلسلات تقارير السطح (البحر),D07088,"(""الدورية"" معلمات التسلسل 3 07 089)",بيانات الرياح مشبوهة,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,نوع الأجهزة لقياس الرياح,,Operational
07,تسلسلات تقارير السطح (البحر),D07088,"(""الدورية"" معلمات التسلسل 3 07 089)",بيانات الرياح مشبوهة,B02002,نوع الأجهزة لقياس الرياح,آي دبليو,,Operational
07,تسلسلات تقارير السطح (البحر),D07088,"(""الدورية"" معلمات التسلسل 3 07 089)",بيانات الرياح مشبوهة,B08021,أهمية الوقت,متوسط الزمن,,Operational
07,تسلسلات تقارير السطح (البحر),D07088,"(""الدورية"" معلمات التسلسل 3 07 089)",بيانات الرياح مشبوهة,B04025,فترة زمنية أو إزاحة,= -10 (دقائق) أو عدد الدقائق بعد تغير كبير في الرياح، إن وجد,,Operational
07,تسلسلات تقارير السطح (البحر),D07088,"(""الدورية"" معلمات التسلسل 3 07 089)",بيانات الرياح مشبوهة,B11001,اتجاه الرياح,دد | إذا كان دد = 00 هادئ أو دد = 99 متغير، 0 11 001 = 0,,Operational
07,تسلسلات تقارير السطح (البحر),D07088,"(""الدورية"" معلمات التسلسل 3 07 089)",بيانات الرياح مشبوهة,B11002,سرعة الرياح,فاف,,Operational
07,تسلسلات تقارير السطح (البحر),D07088,"(""الدورية"" معلمات التسلسل 3 07 089)",بيانات الرياح مشبوهة,B08021,أهمية الوقت,تعيين إلى مفقود (إلغاء),,Operational
07,تسلسلات تقارير السطح (البحر),D07089,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,D07087,"(""اللحظية"" معلمات التسلسل 3 07 089)",,,Operational
07,تسلسلات تقارير السطح (البحر),D07089,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,D07088,"(""الدورية"" معلمات التسلسل 3 07 089)",,,Operational
07,تسلسلات تقارير السطح (البحر),D07090,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,D01092,التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,,,Operational
07,تسلسلات تقارير السطح (البحر),D07090,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,D02031,معلومات الضغط,,,Operational
07,تسلسلات تقارير السطح (البحر),D07090,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,D02035,"البيانات الأساسية ""الفورية"" الشاملة",,,Operational
07,تسلسلات تقارير السطح (البحر),D07090,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,D02036,السحب ذات القواعد أسفل مستوى المحطة,,,Operational
07,تسلسلات تقارير السطح (البحر),D07090,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,D02047,اتجاه انجراف السحب,,,Operational
07,تسلسلات تقارير السطح (البحر),D07090,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,B08002,الأهمية الرأسية (ملاحظات الأقمار الصناعية),,,Operational
07,تسلسلات تقارير السطح (البحر),D07090,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,D02048,اتجاه وارتفاع السحب,,,Operational
07,تسلسلات تقارير السطح (البحر),D07090,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,D02037,حالة الأرض، عمق الثلج، أدنى درجة حرارة للأرض,,,Operational
07,تسلسلات تقارير السطح (البحر),D07090,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,D02043,"بيانات ""الفترة"" الأساسية للتوقعات العامة",,,Operational
07,تسلسلات تقارير السطح (البحر),D07090,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,D02044,بيانات التبخر,,,Operational
07,تسلسلات تقارير السطح (البحر),D07090,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,R01002,كرر 5 أوصاف مرتين,,,Operational
07,تسلسلات تقارير السطح (البحر),D07090,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,D02045,بيانات الإشعاع (من فترة ساعة واحدة و24 ساعة),,,Operational
07,تسلسلات تقارير السطح (البحر),D07090,تسلسل تمثيل التقارير الملخصة من محطة أرضية ثابتة مناسبة لبيانات SYNOP وفقًا لممارسات الإبلاغ في RA I.,,D02046,تغير درجة الحرارة,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,D01089,التعريف الوطني للمحطة,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,D01090,التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,B08010,مُحدد السطح (بيانات درجة الحرارة),,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,D01091,أجهزة محطة السطح,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,D02001,تغير الضغط لمدة 3 ساعات,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,B07004,ضغط,المستوى القياسي,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,B10009,ارتفاع الجهد الجغرافي,المستوى القياسي,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,D02072,بيانات درجة الحرارة والرطوبة,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,R03000,تكرار متأخر لـ 6 أوصاف,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,R01005,كرر 5 أوصاف مرتين,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,D07063,(العمق تحت سطح الأرض ودرجة حرارة التربة),,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,B07061,العمق تحت سطح البحر/المياه,تعيين إلى مفقود (إلغاء),,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,D02069,بيانات الرؤية,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,تعيين إلى مفقود (إلغاء),,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,B07033,ارتفاع المستشعر فوق سطح الماء,تعيين إلى مفقود (إلغاء),,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,R05000,تكرار متأخر لـ 6 أوصاف,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,B20031,رواسب الجليد (السُمك),,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,B20032,معدل تراكم الجليد (تقديري),,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,B02038,مؤهل قياس درجة الحرارة/الملوحة,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,B22043,درجة حرارة سطح البحر,المقياس: 2,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,D02021,أمواج,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,D02078,طريقة قياس عمق الثلج,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,D02073,بيانات السحابة,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,D02074,الطقس الحالي,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,D02175,شدة الهطول، حجم عنصر الهطول,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,R02000,تكرار متأخر لـ 6 أوصاف,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,B04025,فترة زمنية أو إزاحة,= -10 (دقائق),,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,D02076,الهطول، الحجب وغيرها من الظواهر,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,D02071,بيانات الرياح من فترة ساعة واحدة,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,D02077,بيانات درجة الحرارة القصوى,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,B07033,ارتفاع المستشعر فوق سطح الماء,تعيين إلى مفقود (إلغاء),,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,D02079,قياس الهطول,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,تعيين إلى مفقود (إلغاء),,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,D02080,قياس التبخر,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,D02081,إجمالي بيانات أشعة الشمس,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational
07,تسلسلات تقارير السطح (البحر),D07091,(قالب BUFR لملاحظات السطح لفترة ساعة واحدة مع تحديد المحطات الوطنية ومحطات WMO),,D02082,بيانات الإشعاع,,,Operational
